id,adminLevel,placeCode,value,countryCodeISO3,indicator
553,3,ET041408,0.1,ETH,Hotspot_Health
554,3,ET041410,0.1,ETH,Hotspot_Health
555,3,ET041411,0.1,ETH,Hotspot_Health
556,3,ET041412,1,ETH,Hotspot_Health
557,3,ET041413,1,ETH,Hotspot_Health
558,3,ET041414,0.1,ETH,Hotspot_Health
559,3,ET041482,1,ETH,Hotspot_Health
560,3,ET041490,0.1,ETH,Hotspot_Health
561,3,ET041492,0.1,ETH,Hotspot_Health
562,3,ET041497,0.1,ETH,Hotspot_Health
563,3,ET041499,0.1,ETH,Hotspot_Health
564,3,ET041501,0.1,ETH,Hotspot_Health
565,3,ET041502,0.1,ETH,Hotspot_Health
566,3,ET041509,0.1,ETH,Hotspot_Health
567,3,ET041513,1,ETH,Hotspot_Health
568,3,ET041515,1,ETH,Hotspot_Health
569,3,ET041517,1,ETH,Hotspot_Health
570,3,ET041518,1,ETH,Hotspot_Health
571,3,ET041587,0.1,ETH,Hotspot_Health
572,3,ET041594,0.1,ETH,Hotspot_Health
573,3,ET041596,0.1,ETH,Hotspot_Health
574,3,ET041603,0.1,ETH,Hotspot_Health
575,3,ET041604,0.1,ETH,Hotspot_Health
576,3,ET041605,0.1,ETH,Hotspot_Health
577,3,ET041606,0.1,ETH,Hotspot_Health
578,3,ET041607,0.1,ETH,Hotspot_Health
579,3,ET041608,0.1,ETH,Hotspot_Health
580,3,ET041618,0.1,ETH,Hotspot_Health
581,3,ET041621,0.1,ETH,Hotspot_Health
582,3,ET041622,0.1,ETH,Hotspot_Health
583,3,ET041623,0.1,ETH,Hotspot_Health
584,3,ET041700,0.1,ETH,Hotspot_Health
585,3,ET041701,1,ETH,Hotspot_Health
586,3,ET041702,1,ETH,Hotspot_Health
587,3,ET041703,0.1,ETH,Hotspot_Health
588,3,ET041704,0.1,ETH,Hotspot_Health
589,3,ET041705,0.1,ETH,Hotspot_Health
590,3,ET041706,1,ETH,Hotspot_Health
591,3,ET041707,0.1,ETH,Hotspot_Health
592,3,ET041708,0.1,ETH,Hotspot_Health
593,3,ET041709,1,ETH,Hotspot_Health
594,3,ET041710,0.1,ETH,Hotspot_Health
595,3,ET041711,0.1,ETH,Hotspot_Health
596,3,ET041712,0.1,ETH,Hotspot_Health
597,3,ET041783,0.1,ETH,Hotspot_Health
598,3,ET041797,0.1,ETH,Hotspot_Health
599,3,ET041798,0.1,ETH,Hotspot_Health
600,3,ET041799,0.1,ETH,Hotspot_Health
601,3,ET041801,0.1,ETH,Hotspot_Health
602,3,ET041802,0.1,ETH,Hotspot_Health
603,3,ET041803,0.1,ETH,Hotspot_Health
604,3,ET041804,0.1,ETH,Hotspot_Health
605,3,ET041805,0.1,ETH,Hotspot_Health
606,3,ET041806,0.1,ETH,Hotspot_Health
607,3,ET041807,0.1,ETH,Hotspot_Health
608,3,ET041808,0.1,ETH,Hotspot_Health
609,3,ET041809,0.1,ETH,Hotspot_Health
610,3,ET041810,0.1,ETH,Hotspot_Health
611,3,ET041811,0.1,ETH,Hotspot_Health
612,3,ET041812,0.1,ETH,Hotspot_Health
613,3,ET041901,0.1,ETH,Hotspot_Health
614,3,ET041902,0.1,ETH,Hotspot_Health
615,3,ET041903,0.1,ETH,Hotspot_Health
616,3,ET041904,0.1,ETH,Hotspot_Health
617,3,ET041905,0.1,ETH,Hotspot_Health
618,3,ET041906,0.1,ETH,Hotspot_Health
619,3,ET041907,0.1,ETH,Hotspot_Health
620,3,ET041908,0.1,ETH,Hotspot_Health
621,3,ET041909,0.1,ETH,Hotspot_Health
622,3,ET041910,0.1,ETH,Hotspot_Health
623,3,ET041911,0.1,ETH,Hotspot_Health
624,3,ET041912,0.1,ETH,Hotspot_Health
625,3,ET042001,0.1,ETH,Hotspot_Health
626,3,ET042004,0.1,ETH,Hotspot_Health
627,3,ET042005,0.1,ETH,Hotspot_Health
628,3,ET042006,0.1,ETH,Hotspot_Health
629,3,ET042008,0.1,ETH,Hotspot_Health
630,3,ET042009,0.1,ETH,Hotspot_Health
631,3,ET042011,0.1,ETH,Hotspot_Health
632,3,ET042012,0.1,ETH,Hotspot_Health
633,3,ET042013,0.1,ETH,Hotspot_Health
634,3,ET042014,0.1,ETH,Hotspot_Health
635,3,ET042016,0.1,ETH,Hotspot_Health
636,3,ET042018,0.1,ETH,Hotspot_Health
637,3,ET042020,0.1,ETH,Hotspot_Health
638,3,ET042098,0.1,ETH,Hotspot_Health
639,3,ET042101,2,ETH,Hotspot_Health
640,3,ET042102,1,ETH,Hotspot_Health
641,3,ET042103,2,ETH,Hotspot_Health
642,3,ET042104,3,ETH,Hotspot_Health
643,3,ET042105,2,ETH,Hotspot_Health
644,3,ET042106,0.1,ETH,Hotspot_Health
645,3,ET042107,0.1,ETH,Hotspot_Health
646,3,ET050101,1,ETH,Hotspot_Health
647,3,ET050102,1,ETH,Hotspot_Health
648,3,ET050103,1,ETH,Hotspot_Health
649,3,ET050104,1,ETH,Hotspot_Health
650,3,ET050105,2,ETH,Hotspot_Health
651,3,ET050106,1,ETH,Hotspot_Health
652,3,ET050107,2,ETH,Hotspot_Health
653,3,ET050198,2,ETH,Hotspot_Health
654,3,ET050199,2,ETH,Hotspot_Health
655,3,ET050202,2,ETH,Hotspot_Health
656,3,ET050203,1,ETH,Hotspot_Health
657,3,ET050204,1,ETH,Hotspot_Health
658,3,ET050205,1,ETH,Hotspot_Health
659,3,ET050206,1,ETH,Hotspot_Health
660,3,ET050207,1,ETH,Hotspot_Health
661,3,ET050283,1,ETH,Hotspot_Health
662,3,ET050290,1,ETH,Hotspot_Health
663,3,ET050293,0.1,ETH,Hotspot_Health
664,3,ET050295,0.1,ETH,Hotspot_Health
665,3,ET050296,0.1,ETH,Hotspot_Health
666,3,ET050297,2,ETH,Hotspot_Health
667,3,ET050298,2,ETH,Hotspot_Health
668,3,ET050299,2,ETH,Hotspot_Health
669,3,ET050301,1,ETH,Hotspot_Health
670,3,ET050302,2,ETH,Hotspot_Health
671,3,ET050303,2,ETH,Hotspot_Health
672,3,ET050304,1,ETH,Hotspot_Health
673,3,ET050305,2,ETH,Hotspot_Health
674,3,ET050306,2,ETH,Hotspot_Health
675,3,ET050307,0.1,ETH,Hotspot_Health
676,3,ET050382,2,ETH,Hotspot_Health
677,3,ET050392,2,ETH,Hotspot_Health
678,3,ET050394,2,ETH,Hotspot_Health
679,3,ET050395,2,ETH,Hotspot_Health
680,3,ET050399,2,ETH,Hotspot_Health
681,3,ET050402,1,ETH,Hotspot_Health
682,3,ET050404,1,ETH,Hotspot_Health
683,3,ET050407,2,ETH,Hotspot_Health
684,3,ET050408,2,ETH,Hotspot_Health
685,3,ET050497,2,ETH,Hotspot_Health
686,3,ET050498,2,ETH,Hotspot_Health
687,3,ET050499,2,ETH,Hotspot_Health
688,3,ET050501,2,ETH,Hotspot_Health
689,3,ET050502,2,ETH,Hotspot_Health
690,3,ET050503,1,ETH,Hotspot_Health
691,3,ET050504,1,ETH,Hotspot_Health
692,3,ET050586,1,ETH,Hotspot_Health
693,3,ET050592,0.1,ETH,Hotspot_Health
694,3,ET050595,2,ETH,Hotspot_Health
695,3,ET050596,2,ETH,Hotspot_Health
696,3,ET050597,2,ETH,Hotspot_Health
697,3,ET050598,2,ETH,Hotspot_Health
698,3,ET050599,2,ETH,Hotspot_Health
699,3,ET050601,2,ETH,Hotspot_Health
700,3,ET050602,1,ETH,Hotspot_Health
701,3,ET050603,2,ETH,Hotspot_Health
702,3,ET050604,2,ETH,Hotspot_Health
703,3,ET050605,2,ETH,Hotspot_Health
704,3,ET050606,2,ETH,Hotspot_Health
705,3,ET050607,2,ETH,Hotspot_Health
706,3,ET050608,2,ETH,Hotspot_Health
707,3,ET050696,0.1,ETH,Hotspot_Health
708,3,ET050698,1,ETH,Hotspot_Health
709,3,ET050699,1,ETH,Hotspot_Health
710,3,ET050701,1,ETH,Hotspot_Health
711,3,ET050702,2,ETH,Hotspot_Health
712,3,ET050703,1,ETH,Hotspot_Health
713,3,ET050704,1,ETH,Hotspot_Health
714,3,ET050788,2,ETH,Hotspot_Health
715,3,ET050798,1,ETH,Hotspot_Health
716,3,ET050799,2,ETH,Hotspot_Health
717,3,ET050802,1,ETH,Hotspot_Health
718,3,ET050804,2,ETH,Hotspot_Health
719,3,ET050805,2,ETH,Hotspot_Health
720,3,ET050806,1,ETH,Hotspot_Health
721,3,ET050807,2,ETH,Hotspot_Health
722,3,ET050808,2,ETH,Hotspot_Health
723,3,ET050809,1,ETH,Hotspot_Health
724,3,ET050898,2,ETH,Hotspot_Health
725,3,ET050899,1,ETH,Hotspot_Health
726,3,ET050901,1,ETH,Hotspot_Health
727,3,ET050902,1,ETH,Hotspot_Health
728,3,ET050903,1,ETH,Hotspot_Health
729,3,ET050904,1,ETH,Hotspot_Health
730,3,ET050905,1,ETH,Hotspot_Health
731,3,ET050991,2,ETH,Hotspot_Health
732,3,ET050999,2,ETH,Hotspot_Health
733,3,ET051001,2,ETH,Hotspot_Health
734,3,ET051002,1,ETH,Hotspot_Health
735,3,ET051003,1,ETH,Hotspot_Health
736,3,ET051005,2,ETH,Hotspot_Health
737,3,ET051006,1,ETH,Hotspot_Health
738,3,ET051095,2,ETH,Hotspot_Health
739,3,ET051096,2,ETH,Hotspot_Health
740,3,ET051103,1,ETH,Hotspot_Health
741,3,ET051104,1,ETH,Hotspot_Health
742,3,ET051187,2,ETH,Hotspot_Health
743,3,ET051198,2,ETH,Hotspot_Health
744,3,ET060201,2,ETH,Hotspot_Health
745,3,ET060202,2,ETH,Hotspot_Health
746,3,ET060203,2,ETH,Hotspot_Health
747,3,ET060204,2,ETH,Hotspot_Health
748,3,ET060205,2,ETH,Hotspot_Health
749,3,ET060206,0.1,ETH,Hotspot_Health
750,3,ET060207,2,ETH,Hotspot_Health
751,3,ET060301,0.1,ETH,Hotspot_Health
752,3,ET060302,0.1,ETH,Hotspot_Health
753,3,ET060303,0.1,ETH,Hotspot_Health
754,3,ET060304,0.1,ETH,Hotspot_Health
755,3,ET060305,0.1,ETH,Hotspot_Health
756,3,ET060306,0.1,ETH,Hotspot_Health
757,3,ET060307,0.1,ETH,Hotspot_Health
758,3,ET060308,0.1,ETH,Hotspot_Health
759,3,ET060401,0.1,ETH,Hotspot_Health
760,3,ET060402,0.1,ETH,Hotspot_Health
761,3,ET060403,0.1,ETH,Hotspot_Health
762,3,ET060404,0.1,ETH,Hotspot_Health
763,3,ET060405,0.1,ETH,Hotspot_Health
764,3,ET060508,0.1,ETH,Hotspot_Health
765,3,ET070101,0.1,ETH,Hotspot_Health
766,3,ET070102,0.1,ETH,Hotspot_Health
767,3,ET070103,0.1,ETH,Hotspot_Health
768,3,ET070104,0.1,ETH,Hotspot_Health
769,3,ET070105,0.1,ETH,Hotspot_Health
770,3,ET070106,0.1,ETH,Hotspot_Health
771,3,ET070107,0.1,ETH,Hotspot_Health
772,3,ET070108,0.1,ETH,Hotspot_Health
773,3,ET070109,0.1,ETH,Hotspot_Health
774,3,ET070110,0.1,ETH,Hotspot_Health
775,3,ET070111,0.1,ETH,Hotspot_Health
776,3,ET070112,0.1,ETH,Hotspot_Health
777,3,ET070113,0.1,ETH,Hotspot_Health
778,3,ET070114,0.1,ETH,Hotspot_Health
779,3,ET070115,0.1,ETH,Hotspot_Health
780,3,ET070116,0.1,ETH,Hotspot_Health
781,3,ET070117,0.1,ETH,Hotspot_Health
782,3,ET070118,0.1,ETH,Hotspot_Health
783,3,ET070119,0.1,ETH,Hotspot_Health
784,3,ET070120,0.1,ETH,Hotspot_Health
785,3,ET070201,0.1,ETH,Hotspot_Health
786,3,ET070202,0.1,ETH,Hotspot_Health
787,3,ET070203,0.1,ETH,Hotspot_Health
788,3,ET070204,0.1,ETH,Hotspot_Health
789,3,ET070205,0.1,ETH,Hotspot_Health
790,3,ET070206,0.1,ETH,Hotspot_Health
791,3,ET070207,0.1,ETH,Hotspot_Health
792,3,ET070208,0.1,ETH,Hotspot_Health
793,3,ET070209,0.1,ETH,Hotspot_Health
794,3,ET070210,0.1,ETH,Hotspot_Health
795,3,ET070211,0.1,ETH,Hotspot_Health
796,3,ET070212,0.1,ETH,Hotspot_Health
797,3,ET070213,0.1,ETH,Hotspot_Health
798,3,ET070214,0.1,ETH,Hotspot_Health
799,3,ET070215,0.1,ETH,Hotspot_Health
800,3,ET070216,0.1,ETH,Hotspot_Health
801,3,ET070217,0.1,ETH,Hotspot_Health
802,3,ET070301,0.1,ETH,Hotspot_Health
803,3,ET070302,0.1,ETH,Hotspot_Health
804,3,ET070303,0.1,ETH,Hotspot_Health
805,3,ET070304,0.1,ETH,Hotspot_Health
806,3,ET070305,0.1,ETH,Hotspot_Health
807,3,ET070306,0.1,ETH,Hotspot_Health
808,3,ET070307,0.1,ETH,Hotspot_Health
809,3,ET070308,0.1,ETH,Hotspot_Health
810,3,ET070309,0.1,ETH,Hotspot_Health
811,3,ET070310,0.1,ETH,Hotspot_Health
812,3,ET070312,0.1,ETH,Hotspot_Health
813,3,ET070501,1,ETH,Hotspot_Health
814,3,ET070502,1,ETH,Hotspot_Health
815,3,ET070503,0.1,ETH,Hotspot_Health
816,3,ET070504,0.1,ETH,Hotspot_Health
817,3,ET070505,0.1,ETH,Hotspot_Health
818,3,ET070506,0.1,ETH,Hotspot_Health
819,3,ET070507,0.1,ETH,Hotspot_Health
820,3,ET070508,0.1,ETH,Hotspot_Health
821,3,ET070509,0.1,ETH,Hotspot_Health
822,3,ET070510,0.1,ETH,Hotspot_Health
823,3,ET070511,0.1,ETH,Hotspot_Health
824,3,ET070512,0.1,ETH,Hotspot_Health
825,3,ET070601,0.1,ETH,Hotspot_Health
826,3,ET070602,0.1,ETH,Hotspot_Health
827,3,ET070603,0.1,ETH,Hotspot_Health
828,3,ET070604,0.1,ETH,Hotspot_Health
829,3,ET070605,0.1,ETH,Hotspot_Health
830,3,ET070606,0.1,ETH,Hotspot_Health
831,3,ET070607,0.1,ETH,Hotspot_Health
832,3,ET070608,0.1,ETH,Hotspot_Health
833,3,ET070609,0.1,ETH,Hotspot_Health
834,3,ET070610,0.1,ETH,Hotspot_Health
835,3,ET070611,0.1,ETH,Hotspot_Health
836,3,ET070612,0.1,ETH,Hotspot_Health
837,3,ET070613,0.1,ETH,Hotspot_Health
838,3,ET070614,0.1,ETH,Hotspot_Health
839,3,ET070615,0.1,ETH,Hotspot_Health
840,3,ET070616,0.1,ETH,Hotspot_Health
841,3,ET070617,0.1,ETH,Hotspot_Health
842,3,ET070618,0.1,ETH,Hotspot_Health
843,3,ET070619,0.1,ETH,Hotspot_Health
844,3,ET070620,0.1,ETH,Hotspot_Health
845,3,ET070621,0.1,ETH,Hotspot_Health
846,3,ET070622,0.1,ETH,Hotspot_Health
847,3,ET070701,0.1,ETH,Hotspot_Health
848,3,ET070702,0.1,ETH,Hotspot_Health
849,3,ET070703,0.1,ETH,Hotspot_Health
850,3,ET070704,1,ETH,Hotspot_Health
851,3,ET070705,1,ETH,Hotspot_Health
852,3,ET070706,1,ETH,Hotspot_Health
853,3,ET070707,1,ETH,Hotspot_Health
854,3,ET070708,1,ETH,Hotspot_Health
855,3,ET070709,0.1,ETH,Hotspot_Health
856,3,ET070710,0.1,ETH,Hotspot_Health
857,3,ET070711,0.1,ETH,Hotspot_Health
858,3,ET070801,0.1,ETH,Hotspot_Health
859,3,ET070802,0.1,ETH,Hotspot_Health
860,3,ET070803,0.1,ETH,Hotspot_Health
861,3,ET070804,0.1,ETH,Hotspot_Health
862,3,ET070805,0.1,ETH,Hotspot_Health
863,3,ET070901,0.1,ETH,Hotspot_Health
864,3,ET070902,0.1,ETH,Hotspot_Health
865,3,ET070903,0.1,ETH,Hotspot_Health
866,3,ET070904,0.1,ETH,Hotspot_Health
867,3,ET070905,0.1,ETH,Hotspot_Health
868,3,ET070906,0.1,ETH,Hotspot_Health
869,3,ET070907,0.1,ETH,Hotspot_Health
870,3,ET070908,0.1,ETH,Hotspot_Health
871,3,ET070909,0.1,ETH,Hotspot_Health
872,3,ET070910,0.1,ETH,Hotspot_Health
873,3,ET070911,0.1,ETH,Hotspot_Health
874,3,ET070912,0.1,ETH,Hotspot_Health
875,3,ET070913,0.1,ETH,Hotspot_Health
876,3,ET070914,0.1,ETH,Hotspot_Health
877,3,ET071003,0.1,ETH,Hotspot_Health
878,3,ET071004,0.1,ETH,Hotspot_Health
879,3,ET071005,0.1,ETH,Hotspot_Health
880,3,ET071006,0.1,ETH,Hotspot_Health
881,3,ET071007,0.1,ETH,Hotspot_Health
882,3,ET071008,0.1,ETH,Hotspot_Health
883,3,ET071009,0.1,ETH,Hotspot_Health
884,3,ET071010,0.1,ETH,Hotspot_Health
885,3,ET071011,0.1,ETH,Hotspot_Health
886,3,ET071012,0.1,ETH,Hotspot_Health
887,3,ET071013,0.1,ETH,Hotspot_Health
888,3,ET071014,0.1,ETH,Hotspot_Health
889,3,ET071015,0.1,ETH,Hotspot_Health
890,3,ET071016,0.1,ETH,Hotspot_Health
891,3,ET071017,0.1,ETH,Hotspot_Health
892,3,ET071018,0.1,ETH,Hotspot_Health
893,3,ET071019,0.1,ETH,Hotspot_Health
894,3,ET071021,0.1,ETH,Hotspot_Health
895,3,ET071101,0.1,ETH,Hotspot_Health
896,3,ET071102,0.1,ETH,Hotspot_Health
897,3,ET071103,1,ETH,Hotspot_Health
898,3,ET071104,0.1,ETH,Hotspot_Health
899,3,ET071105,0.1,ETH,Hotspot_Health
900,3,ET071106,0.1,ETH,Hotspot_Health
901,3,ET071107,0.1,ETH,Hotspot_Health
902,3,ET071108,0.1,ETH,Hotspot_Health
903,3,ET071205,0.1,ETH,Hotspot_Health
904,3,ET071301,0.1,ETH,Hotspot_Health
905,3,ET071302,1,ETH,Hotspot_Health
906,3,ET071303,1,ETH,Hotspot_Health
907,3,ET071304,0.1,ETH,Hotspot_Health
908,3,ET071401,0.1,ETH,Hotspot_Health
909,3,ET071402,0.1,ETH,Hotspot_Health
910,3,ET071403,0.1,ETH,Hotspot_Health
911,3,ET071404,0.1,ETH,Hotspot_Health
912,3,ET071501,0.1,ETH,Hotspot_Health
913,3,ET071502,0.1,ETH,Hotspot_Health
914,3,ET071503,0.1,ETH,Hotspot_Health
915,3,ET071504,0.1,ETH,Hotspot_Health
916,3,ET071505,0.1,ETH,Hotspot_Health
917,3,ET071506,0.1,ETH,Hotspot_Health
918,3,ET071507,0.1,ETH,Hotspot_Health
919,3,ET071508,0.1,ETH,Hotspot_Health
920,3,ET071509,0.1,ETH,Hotspot_Health
921,3,ET071601,0.1,ETH,Hotspot_Health
922,3,ET071701,1,ETH,Hotspot_Health
923,3,ET071702,1,ETH,Hotspot_Health
924,3,ET071703,1,ETH,Hotspot_Health
925,3,ET071704,1,ETH,Hotspot_Health
926,3,ET071705,0.1,ETH,Hotspot_Health
927,3,ET071706,0.1,ETH,Hotspot_Health
928,3,ET071707,1,ETH,Hotspot_Health
929,3,ET071708,1,ETH,Hotspot_Health
930,3,ET071709,1,ETH,Hotspot_Health
931,3,ET071710,0.1,ETH,Hotspot_Health
932,3,ET071711,0.1,ETH,Hotspot_Health
933,3,ET071801,0.1,ETH,Hotspot_Health
934,3,ET071802,0.1,ETH,Hotspot_Health
935,3,ET071803,0.1,ETH,Hotspot_Health
936,3,ET071804,0.1,ETH,Hotspot_Health
937,3,ET071805,0.1,ETH,Hotspot_Health
938,3,ET071806,0.1,ETH,Hotspot_Health
939,3,ET071807,0.1,ETH,Hotspot_Health
940,3,ET071901,0.1,ETH,Hotspot_Health
941,3,ET072001,0.1,ETH,Hotspot_Health
942,3,ET072002,0.1,ETH,Hotspot_Health
943,3,ET072003,0.1,ETH,Hotspot_Health
944,3,ET072004,0.1,ETH,Hotspot_Health
945,3,ET072005,0.1,ETH,Hotspot_Health
946,3,ET072006,0.1,ETH,Hotspot_Health
947,3,ET072007,0.1,ETH,Hotspot_Health
948,3,ET072008,0.1,ETH,Hotspot_Health
949,3,ET072009,0.1,ETH,Hotspot_Health
950,3,ET072010,0.1,ETH,Hotspot_Health
951,3,ET072011,0.1,ETH,Hotspot_Health
952,3,ET072012,0.1,ETH,Hotspot_Health
953,3,ET072013,0.1,ETH,Hotspot_Health
954,3,ET072102,0.1,ETH,Hotspot_Health
955,3,ET072203,0.1,ETH,Hotspot_Health
956,3,ET072304,0.1,ETH,Hotspot_Health
957,3,ET072401,0.1,ETH,Hotspot_Health
958,3,ET120101,1,ETH,Hotspot_Health
959,3,ET120102,2,ETH,Hotspot_Health
960,3,ET120103,3,ETH,Hotspot_Health
961,3,ET120104,3,ETH,Hotspot_Health
962,3,ET120105,3,ETH,Hotspot_Health
963,3,ET120200,0.1,ETH,Hotspot_Health
964,3,ET120201,3,ETH,Hotspot_Health
965,3,ET120202,3,ETH,Hotspot_Health
966,3,ET120203,2,ETH,Hotspot_Health
967,3,ET120204,1,ETH,Hotspot_Health
968,3,ET120205,1,ETH,Hotspot_Health
969,3,ET120206,0.1,ETH,Hotspot_Health
970,3,ET120301,2,ETH,Hotspot_Health
971,3,ET120308,1,ETH,Hotspot_Health
972,3,ET120407,2,ETH,Hotspot_Health
973,3,ET130101,0.1,ETH,Hotspot_Health
974,3,ET130102,0.1,ETH,Hotspot_Health
975,3,ET130103,0.1,ETH,Hotspot_Health
976,3,ET130104,0.1,ETH,Hotspot_Health
977,3,ET130105,0.1,ETH,Hotspot_Health
978,3,ET130106,0.1,ETH,Hotspot_Health
979,3,ET130107,0.1,ETH,Hotspot_Health
980,3,ET130108,0.1,ETH,Hotspot_Health
981,3,ET130109,0.1,ETH,Hotspot_Health
982,3,ET140101,0.1,ETH,Hotspot_Health
983,3,ET140102,0.1,ETH,Hotspot_Health
984,3,ET140103,0.1,ETH,Hotspot_Health
985,3,ET140104,0.1,ETH,Hotspot_Health
986,3,ET140105,0.1,ETH,Hotspot_Health
987,3,ET140106,0.1,ETH,Hotspot_Health
988,3,ET140107,0.1,ETH,Hotspot_Health
989,3,ET140108,0.1,ETH,Hotspot_Health
990,3,ET140109,0.1,ETH,Hotspot_Health
991,3,ET140110,0.1,ETH,Hotspot_Health
992,3,ET150103,0.1,ETH,Hotspot_Health
993,3,ET150104,0.1,ETH,Hotspot_Health
994,3,ET150105,0.1,ETH,Hotspot_Health
995,3,ET150109,0.1,ETH,Hotspot_Health
996,3,ET150110,0.1,ETH,Hotspot_Health
997,3,ET150111,0.1,ETH,Hotspot_Health
998,3,ET150112,0.1,ETH,Hotspot_Health
999,3,ET150113,0.1,ETH,Hotspot_Health
1000,3,ET150114,0.1,ETH,Hotspot_Health
1001,3,ET150201,1,ETH,Hotspot_Health
1002,3,ET150206,1,ETH,Hotspot_Health
1003,3,ET150207,1,ETH,Hotspot_Health
1004,3,ET150208,1,ETH,Hotspot_Health
1005,3,ET160001,1,ETH,Hotspot_Health
1006,3,ET160002,1,ETH,Hotspot_Health
1007,3,ET160003,3,ETH,Hotspot_Health
1008,3,ET160004,2,ETH,Hotspot_Health
1009,3,ET160005,2,ETH,Hotspot_Health
1010,3,ET160006,2,ETH,Hotspot_Health
1011,3,ET160007,2,ETH,Hotspot_Health
1012,3,ET160008,1,ETH,Hotspot_Health
1013,3,ET160009,1,ETH,Hotspot_Health
1014,3,ET160010,1,ETH,Hotspot_Health
1015,3,ET160011,3,ETH,Hotspot_Health
1016,3,ET160012,3,ETH,Hotspot_Health
1017,3,ET160013,3,ETH,Hotspot_Health
1018,3,ET160014,2,ETH,Hotspot_Health
1019,3,ET160015,2,ETH,Hotspot_Health
1020,3,ET160016,1,ETH,Hotspot_Health
1021,3,ET160017,1,ETH,Hotspot_Health
1022,3,ET160018,0.1,ETH,Hotspot_Health
1023,3,ET160019,2,ETH,Hotspot_Health
1024,3,ET160020,0.1,ETH,Hotspot_Health
1025,3,ET160021,0.1,ETH,Hotspot_Health
1026,3,ET160022,0.1,ETH,Hotspot_Health
1027,3,ET160023,2,ETH,Hotspot_Health
1028,3,ET160024,2,ETH,Hotspot_Health
1029,3,ET160025,2,ETH,Hotspot_Health
1030,3,ET160026,3,ETH,Hotspot_Health
1031,3,ET160027,3,ETH,Hotspot_Health
1032,3,ET160028,3,ETH,Hotspot_Health
1033,3,ET160029,2,ETH,Hotspot_Health
1034,3,ET160030,2,ETH,Hotspot_Health
1035,3,ET160031,1,ETH,Hotspot_Health
1036,3,ET160032,1,ETH,Hotspot_Health
1037,3,ET160033,3,ETH,Hotspot_Health
1038,3,ET160034,0.1,ETH,Hotspot_Health
1039,3,ET160035,0.1,ETH,Hotspot_Health
1040,3,ET160036,0.1,ETH,Hotspot_Health
1041,3,ET160037,1,ETH,Hotspot_Health
1042,3,ET051004,1,ETH,Hotspot_Health
1043,3,ET030616,2,ETH,Hotspot_Health
1044,3,ET030801,1,ETH,Hotspot_Health
1045,3,ET030802,1,ETH,Hotspot_Health
1046,3,ET030803,1,ETH,Hotspot_Health
1047,3,ET030804,1,ETH,Hotspot_Health
1048,3,ET030805,1,ETH,Hotspot_Health
1049,3,ET030806,1,ETH,Hotspot_Health
1050,3,ET030808,1,ETH,Hotspot_Health
1051,3,ET031001,1,ETH,Hotspot_Health
1052,3,ET031002,1,ETH,Hotspot_Health
1053,3,ET031003,1,ETH,Hotspot_Health
1054,3,ET031004,2,ETH,Hotspot_Health
1055,3,ET031005,2,ETH,Hotspot_Health
1056,3,ET030414,0.1,ETH,Hotspot_Health
1057,3,ET031108,3,ETH,Hotspot_Health
1058,3,ET031109,1,ETH,Hotspot_Health
1059,3,ET030417,0.1,ETH,Hotspot_Health
1060,3,ET030418,0.1,ETH,Hotspot_Health
1061,3,ET031110,2,ETH,Hotspot_Health
1062,3,ET031116,1,ETH,Hotspot_Health
1063,3,ET031117,1,ETH,Hotspot_Health
1064,3,ET031122,1,ETH,Hotspot_Health
1065,3,ET030423,0.1,ETH,Hotspot_Health
1066,3,ET030498,0.1,ETH,Hotspot_Health
1067,3,ET030499,0.1,ETH,Hotspot_Health
