id,placeCode,value,countryCodeISO3,indicator,adminLevel
499,ET040825,3,ETH,motorized_travel_time_to_health,3
500,ET040893,77,ETH,motorized_travel_time_to_health,3
501,ET040894,1,ETH,motorized_travel_time_to_health,3
502,ET040901,87,ETH,motorized_travel_time_to_health,3
503,ET040902,39,ETH,motorized_travel_time_to_health,3
504,ET040903,28,ETH,motorized_travel_time_to_health,3
505,ET040904,41,ETH,motorized_travel_time_to_health,3
506,ET040905,3,ETH,motorized_travel_time_to_health,3
507,ET040906,50,ETH,motorized_travel_time_to_health,3
508,ET040907,29,ETH,motorized_travel_time_to_health,3
509,ET040908,27,ETH,motorized_travel_time_to_health,3
510,ET040909,49,ETH,motorized_travel_time_to_health,3
511,ET040910,47,ETH,motorized_travel_time_to_health,3
512,ET040911,65,ETH,motorized_travel_time_to_health,3
513,ET040912,39,ETH,motorized_travel_time_to_health,3
514,ET040913,29,ETH,motorized_travel_time_to_health,3
515,ET040914,1,ETH,motorized_travel_time_to_health,3
516,ET040915,127,ETH,motorized_travel_time_to_health,3
517,ET040991,59,ETH,motorized_travel_time_to_health,3
518,ET040998,127,ETH,motorized_travel_time_to_health,3
519,ET041000,1,ETH,motorized_travel_time_to_health,3
520,ET041001,13,ETH,motorized_travel_time_to_health,3
521,ET041002,44,ETH,motorized_travel_time_to_health,3
522,ET041003,24,ETH,motorized_travel_time_to_health,3
523,ET041004,149,ETH,motorized_travel_time_to_health,3
524,ET041005,32,ETH,motorized_travel_time_to_health,3
525,ET041006,16,ETH,motorized_travel_time_to_health,3
526,ET041007,13,ETH,motorized_travel_time_to_health,3
527,ET041008,14,ETH,motorized_travel_time_to_health,3
528,ET041009,13,ETH,motorized_travel_time_to_health,3
529,ET041010,20,ETH,motorized_travel_time_to_health,3
530,ET041011,24,ETH,motorized_travel_time_to_health,3
531,ET041012,65,ETH,motorized_travel_time_to_health,3
532,ET041013,25,ETH,motorized_travel_time_to_health,3
533,ET041014,66,ETH,motorized_travel_time_to_health,3
534,ET041015,55,ETH,motorized_travel_time_to_health,3
535,ET041016,33,ETH,motorized_travel_time_to_health,3
536,ET041017,71,ETH,motorized_travel_time_to_health,3
537,ET041018,101,ETH,motorized_travel_time_to_health,3
538,ET041019,2,ETH,motorized_travel_time_to_health,3
539,ET041089,20,ETH,motorized_travel_time_to_health,3
540,ET041097,3,ETH,motorized_travel_time_to_health,3
541,ET041098,169,ETH,motorized_travel_time_to_health,3
542,ET041099,8,ETH,motorized_travel_time_to_health,3
543,ET041104,50,ETH,motorized_travel_time_to_health,3
544,ET041106,51,ETH,motorized_travel_time_to_health,3
545,ET041109,16,ETH,motorized_travel_time_to_health,3
546,ET041110,91,ETH,motorized_travel_time_to_health,3
547,ET041111,168,ETH,motorized_travel_time_to_health,3
548,ET041112,277,ETH,motorized_travel_time_to_health,3
549,ET041113,248,ETH,motorized_travel_time_to_health,3
550,ET041114,115,ETH,motorized_travel_time_to_health,3
551,ET041115,449,ETH,motorized_travel_time_to_health,3
552,ET041116,40,ETH,motorized_travel_time_to_health,3
553,ET041119,8,ETH,motorized_travel_time_to_health,3
554,ET041120,4,ETH,motorized_travel_time_to_health,3
555,ET041122,44,ETH,motorized_travel_time_to_health,3
556,ET041207,43,ETH,motorized_travel_time_to_health,3
557,ET041208,73,ETH,motorized_travel_time_to_health,3
558,ET041210,59,ETH,motorized_travel_time_to_health,3
559,ET041211,69,ETH,motorized_travel_time_to_health,3
560,ET041212,159,ETH,motorized_travel_time_to_health,3
561,ET041216,58,ETH,motorized_travel_time_to_health,3
562,ET041219,98,ETH,motorized_travel_time_to_health,3
563,ET041220,51,ETH,motorized_travel_time_to_health,3
564,ET041223,59,ETH,motorized_travel_time_to_health,3
565,ET041290,40,ETH,motorized_travel_time_to_health,3
566,ET041291,39,ETH,motorized_travel_time_to_health,3
567,ET041295,67,ETH,motorized_travel_time_to_health,3
568,ET041296,3,ETH,motorized_travel_time_to_health,3
569,ET041298,71,ETH,motorized_travel_time_to_health,3
570,ET041301,36,ETH,motorized_travel_time_to_health,3
571,ET041302,27,ETH,motorized_travel_time_to_health,3
572,ET041303,28,ETH,motorized_travel_time_to_health,3
573,ET041304,29,ETH,motorized_travel_time_to_health,3
574,ET041305,25,ETH,motorized_travel_time_to_health,3
575,ET041307,23,ETH,motorized_travel_time_to_health,3
576,ET041308,43,ETH,motorized_travel_time_to_health,3
577,ET041309,44,ETH,motorized_travel_time_to_health,3
578,ET041310,27,ETH,motorized_travel_time_to_health,3
579,ET041311,2,ETH,motorized_travel_time_to_health,3
580,ET041312,37,ETH,motorized_travel_time_to_health,3
581,ET041314,14,ETH,motorized_travel_time_to_health,3
582,ET041401,40,ETH,motorized_travel_time_to_health,3
583,ET041402,17,ETH,motorized_travel_time_to_health,3
584,ET041403,41,ETH,motorized_travel_time_to_health,3
585,ET041404,43,ETH,motorized_travel_time_to_health,3
586,ET041405,44,ETH,motorized_travel_time_to_health,3
587,ET041407,63,ETH,motorized_travel_time_to_health,3
588,ET041408,15,ETH,motorized_travel_time_to_health,3
589,ET041409,69,ETH,motorized_travel_time_to_health,3
590,ET041410,157,ETH,motorized_travel_time_to_health,3
591,ET041411,36,ETH,motorized_travel_time_to_health,3
592,ET041412,94,ETH,motorized_travel_time_to_health,3
593,ET041413,61,ETH,motorized_travel_time_to_health,3
594,ET041414,2,ETH,motorized_travel_time_to_health,3
595,ET041482,72,ETH,motorized_travel_time_to_health,3
596,ET041490,27,ETH,motorized_travel_time_to_health,3
597,ET041492,2,ETH,motorized_travel_time_to_health,3
598,ET041497,90,ETH,motorized_travel_time_to_health,3
599,ET041499,16,ETH,motorized_travel_time_to_health,3
600,ET041501,29,ETH,motorized_travel_time_to_health,3
601,ET041502,27,ETH,motorized_travel_time_to_health,3
602,ET041509,35,ETH,motorized_travel_time_to_health,3
603,ET041513,57,ETH,motorized_travel_time_to_health,3
604,ET041515,53,ETH,motorized_travel_time_to_health,3
605,ET041517,89,ETH,motorized_travel_time_to_health,3
606,ET041518,65,ETH,motorized_travel_time_to_health,3
607,ET041587,1,ETH,motorized_travel_time_to_health,3
608,ET041594,51,ETH,motorized_travel_time_to_health,3
609,ET041596,35,ETH,motorized_travel_time_to_health,3
610,ET041603,49,ETH,motorized_travel_time_to_health,3
611,ET041604,29,ETH,motorized_travel_time_to_health,3
612,ET041605,40,ETH,motorized_travel_time_to_health,3
613,ET041606,28,ETH,motorized_travel_time_to_health,3
614,ET041607,21,ETH,motorized_travel_time_to_health,3
615,ET041608,37,ETH,motorized_travel_time_to_health,3
616,ET041618,53,ETH,motorized_travel_time_to_health,3
617,ET041621,1,ETH,motorized_travel_time_to_health,3
618,ET041622,25,ETH,motorized_travel_time_to_health,3
619,ET041623,58,ETH,motorized_travel_time_to_health,3
620,ET041700,2,ETH,motorized_travel_time_to_health,3
621,ET041701,13,ETH,motorized_travel_time_to_health,3
622,ET041702,24,ETH,motorized_travel_time_to_health,3
623,ET041703,32,ETH,motorized_travel_time_to_health,3
624,ET041704,14,ETH,motorized_travel_time_to_health,3
625,ET041705,23,ETH,motorized_travel_time_to_health,3
626,ET041706,24,ETH,motorized_travel_time_to_health,3
627,ET041707,50,ETH,motorized_travel_time_to_health,3
628,ET041708,26,ETH,motorized_travel_time_to_health,3
629,ET041709,137,ETH,motorized_travel_time_to_health,3
630,ET041710,124,ETH,motorized_travel_time_to_health,3
631,ET041711,1,ETH,motorized_travel_time_to_health,3
632,ET041712,9,ETH,motorized_travel_time_to_health,3
633,ET041783,46,ETH,motorized_travel_time_to_health,3
634,ET041797,10,ETH,motorized_travel_time_to_health,3
635,ET041798,7,ETH,motorized_travel_time_to_health,3
636,ET041799,5,ETH,motorized_travel_time_to_health,3
637,ET041801,62,ETH,motorized_travel_time_to_health,3
638,ET041802,29,ETH,motorized_travel_time_to_health,3
639,ET041803,45,ETH,motorized_travel_time_to_health,3
640,ET041804,76,ETH,motorized_travel_time_to_health,3
641,ET041805,52,ETH,motorized_travel_time_to_health,3
642,ET041806,2,ETH,motorized_travel_time_to_health,3
643,ET041807,138,ETH,motorized_travel_time_to_health,3
644,ET041808,29,ETH,motorized_travel_time_to_health,3
645,ET041809,206,ETH,motorized_travel_time_to_health,3
646,ET041810,39,ETH,motorized_travel_time_to_health,3
647,ET041811,23,ETH,motorized_travel_time_to_health,3
648,ET041812,22,ETH,motorized_travel_time_to_health,3
649,ET041901,43,ETH,motorized_travel_time_to_health,3
650,ET041902,1,ETH,motorized_travel_time_to_health,3
651,ET041903,50,ETH,motorized_travel_time_to_health,3
652,ET041904,79,ETH,motorized_travel_time_to_health,3
653,ET041905,26,ETH,motorized_travel_time_to_health,3
654,ET041906,44,ETH,motorized_travel_time_to_health,3
655,ET041907,22,ETH,motorized_travel_time_to_health,3
656,ET041908,62,ETH,motorized_travel_time_to_health,3
657,ET041909,67,ETH,motorized_travel_time_to_health,3
658,ET041910,47,ETH,motorized_travel_time_to_health,3
659,ET041911,56,ETH,motorized_travel_time_to_health,3
660,ET041912,37,ETH,motorized_travel_time_to_health,3
661,ET042001,5,ETH,motorized_travel_time_to_health,3
662,ET042004,3,ETH,motorized_travel_time_to_health,3
663,ET042005,10,ETH,motorized_travel_time_to_health,3
664,ET042006,31,ETH,motorized_travel_time_to_health,3
665,ET042008,1,ETH,motorized_travel_time_to_health,3
666,ET042009,17,ETH,motorized_travel_time_to_health,3
667,ET042011,26,ETH,motorized_travel_time_to_health,3
668,ET042012,11,ETH,motorized_travel_time_to_health,3
669,ET042013,53,ETH,motorized_travel_time_to_health,3
670,ET042014,19,ETH,motorized_travel_time_to_health,3
671,ET042016,48,ETH,motorized_travel_time_to_health,3
672,ET042018,1,ETH,motorized_travel_time_to_health,3
673,ET042020,2,ETH,motorized_travel_time_to_health,3
674,ET042098,11,ETH,motorized_travel_time_to_health,3
675,ET042101,47,ETH,motorized_travel_time_to_health,3
676,ET042102,120,ETH,motorized_travel_time_to_health,3
677,ET042103,43,ETH,motorized_travel_time_to_health,3
678,ET042104,171,ETH,motorized_travel_time_to_health,3
679,ET042105,163,ETH,motorized_travel_time_to_health,3
680,ET042106,104,ETH,motorized_travel_time_to_health,3
681,ET042107,8,ETH,motorized_travel_time_to_health,3
682,ET050101,135,ETH,motorized_travel_time_to_health,3
683,ET050102,99,ETH,motorized_travel_time_to_health,3
684,ET050103,139,ETH,motorized_travel_time_to_health,3
685,ET050104,140,ETH,motorized_travel_time_to_health,3
686,ET050105,222,ETH,motorized_travel_time_to_health,3
687,ET050106,138,ETH,motorized_travel_time_to_health,3
688,ET050107,100,ETH,motorized_travel_time_to_health,3
689,ET050198,131,ETH,motorized_travel_time_to_health,3
690,ET050199,409,ETH,motorized_travel_time_to_health,3
691,ET050202,26,ETH,motorized_travel_time_to_health,3
692,ET050203,149,ETH,motorized_travel_time_to_health,3
693,ET050204,123,ETH,motorized_travel_time_to_health,3
694,ET050205,43,ETH,motorized_travel_time_to_health,3
695,ET050206,74,ETH,motorized_travel_time_to_health,3
696,ET050207,144,ETH,motorized_travel_time_to_health,3
697,ET050283,30,ETH,motorized_travel_time_to_health,3
698,ET050290,195,ETH,motorized_travel_time_to_health,3
699,ET050293,12,ETH,motorized_travel_time_to_health,3
700,ET050295,21,ETH,motorized_travel_time_to_health,3
701,ET050296,2,ETH,motorized_travel_time_to_health,3
702,ET050297,270,ETH,motorized_travel_time_to_health,3
703,ET050298,43,ETH,motorized_travel_time_to_health,3
704,ET050299,91,ETH,motorized_travel_time_to_health,3
705,ET050301,145,ETH,motorized_travel_time_to_health,3
706,ET050302,111,ETH,motorized_travel_time_to_health,3
707,ET050303,136,ETH,motorized_travel_time_to_health,3
708,ET050304,140,ETH,motorized_travel_time_to_health,3
709,ET050305,176,ETH,motorized_travel_time_to_health,3
710,ET050306,275,ETH,motorized_travel_time_to_health,3
711,ET050307,28,ETH,motorized_travel_time_to_health,3
712,ET050382,112,ETH,motorized_travel_time_to_health,3
713,ET050392,157,ETH,motorized_travel_time_to_health,3
714,ET050394,180,ETH,motorized_travel_time_to_health,3
715,ET050395,115,ETH,motorized_travel_time_to_health,3
716,ET050399,105,ETH,motorized_travel_time_to_health,3
717,ET050402,143,ETH,motorized_travel_time_to_health,3
718,ET050403,135,ETH,motorized_travel_time_to_health,3
719,ET050404,137,ETH,motorized_travel_time_to_health,3
720,ET050407,201,ETH,motorized_travel_time_to_health,3
721,ET050408,140,ETH,motorized_travel_time_to_health,3
722,ET050497,312,ETH,motorized_travel_time_to_health,3
723,ET050498,380,ETH,motorized_travel_time_to_health,3
724,ET050499,116,ETH,motorized_travel_time_to_health,3
725,ET050501,122,ETH,motorized_travel_time_to_health,3
726,ET050502,60,ETH,motorized_travel_time_to_health,3
727,ET050503,135,ETH,motorized_travel_time_to_health,3
728,ET050504,109,ETH,motorized_travel_time_to_health,3
729,ET050586,118,ETH,motorized_travel_time_to_health,3
730,ET050592,11,ETH,motorized_travel_time_to_health,3
731,ET050595,99,ETH,motorized_travel_time_to_health,3
732,ET050596,175,ETH,motorized_travel_time_to_health,3
733,ET050597,124,ETH,motorized_travel_time_to_health,3
734,ET050598,125,ETH,motorized_travel_time_to_health,3
735,ET050599,207,ETH,motorized_travel_time_to_health,3
736,ET050601,105,ETH,motorized_travel_time_to_health,3
737,ET050602,182,ETH,motorized_travel_time_to_health,3
738,ET050603,64,ETH,motorized_travel_time_to_health,3
739,ET050604,94,ETH,motorized_travel_time_to_health,3
740,ET050605,121,ETH,motorized_travel_time_to_health,3
741,ET050606,111,ETH,motorized_travel_time_to_health,3
742,ET050607,90,ETH,motorized_travel_time_to_health,3
743,ET050608,108,ETH,motorized_travel_time_to_health,3
744,ET050696,6,ETH,motorized_travel_time_to_health,3
745,ET050698,172,ETH,motorized_travel_time_to_health,3
746,ET050699,225,ETH,motorized_travel_time_to_health,3
747,ET050701,130,ETH,motorized_travel_time_to_health,3
748,ET050702,79,ETH,motorized_travel_time_to_health,3
749,ET050703,95,ETH,motorized_travel_time_to_health,3
750,ET050704,118,ETH,motorized_travel_time_to_health,3
751,ET050788,61,ETH,motorized_travel_time_to_health,3
752,ET050798,102,ETH,motorized_travel_time_to_health,3
753,ET050799,108,ETH,motorized_travel_time_to_health,3
754,ET050802,165,ETH,motorized_travel_time_to_health,3
755,ET050804,146,ETH,motorized_travel_time_to_health,3
756,ET050805,174,ETH,motorized_travel_time_to_health,3
757,ET050806,173,ETH,motorized_travel_time_to_health,3
758,ET050807,133,ETH,motorized_travel_time_to_health,3
759,ET050808,107,ETH,motorized_travel_time_to_health,3
760,ET050809,83,ETH,motorized_travel_time_to_health,3
761,ET050898,145,ETH,motorized_travel_time_to_health,3
762,ET050899,164,ETH,motorized_travel_time_to_health,3
763,ET050901,168,ETH,motorized_travel_time_to_health,3
764,ET050902,142,ETH,motorized_travel_time_to_health,3
765,ET050903,142,ETH,motorized_travel_time_to_health,3
766,ET050904,268,ETH,motorized_travel_time_to_health,3
767,ET050991,176,ETH,motorized_travel_time_to_health,3
768,ET050999,126,ETH,motorized_travel_time_to_health,3
769,ET051001,163,ETH,motorized_travel_time_to_health,3
770,ET051002,320,ETH,motorized_travel_time_to_health,3
771,ET051003,213,ETH,motorized_travel_time_to_health,3
772,ET051005,122,ETH,motorized_travel_time_to_health,3
773,ET051006,113,ETH,motorized_travel_time_to_health,3
774,ET051095,229,ETH,motorized_travel_time_to_health,3
775,ET051096,234,ETH,motorized_travel_time_to_health,3
776,ET051103,117,ETH,motorized_travel_time_to_health,3
777,ET051104,147,ETH,motorized_travel_time_to_health,3
778,ET051187,200,ETH,motorized_travel_time_to_health,3
779,ET051198,111,ETH,motorized_travel_time_to_health,3
780,ET060200,1,ETH,motorized_travel_time_to_health,3
781,ET060201,116,ETH,motorized_travel_time_to_health,3
782,ET060202,97,ETH,motorized_travel_time_to_health,3
783,ET060203,172,ETH,motorized_travel_time_to_health,3
784,ET060204,74,ETH,motorized_travel_time_to_health,3
785,ET060205,113,ETH,motorized_travel_time_to_health,3
786,ET060206,12,ETH,motorized_travel_time_to_health,3
787,ET060207,107,ETH,motorized_travel_time_to_health,3
788,ET060301,53,ETH,motorized_travel_time_to_health,3
789,ET060302,60,ETH,motorized_travel_time_to_health,3
790,ET060303,62,ETH,motorized_travel_time_to_health,3
791,ET060304,74,ETH,motorized_travel_time_to_health,3
792,ET060305,40,ETH,motorized_travel_time_to_health,3
793,ET060306,54,ETH,motorized_travel_time_to_health,3
794,ET060307,42,ETH,motorized_travel_time_to_health,3
795,ET060308,37,ETH,motorized_travel_time_to_health,3
796,ET060309,1,ETH,motorized_travel_time_to_health,3
797,ET060400,9,ETH,motorized_travel_time_to_health,3
798,ET060401,154,ETH,motorized_travel_time_to_health,3
799,ET060402,92,ETH,motorized_travel_time_to_health,3
800,ET060403,70,ETH,motorized_travel_time_to_health,3
801,ET060404,112,ETH,motorized_travel_time_to_health,3
802,ET060405,61,ETH,motorized_travel_time_to_health,3
803,ET060508,231,ETH,motorized_travel_time_to_health,3
804,ET070101,30,ETH,motorized_travel_time_to_health,3
805,ET070102,29,ETH,motorized_travel_time_to_health,3
806,ET070103,7,ETH,motorized_travel_time_to_health,3
807,ET070104,47,ETH,motorized_travel_time_to_health,3
808,ET070105,9,ETH,motorized_travel_time_to_health,3
809,ET070106,11,ETH,motorized_travel_time_to_health,3
810,ET070107,7,ETH,motorized_travel_time_to_health,3
811,ET070108,6,ETH,motorized_travel_time_to_health,3
812,ET070109,7,ETH,motorized_travel_time_to_health,3
813,ET070110,13,ETH,motorized_travel_time_to_health,3
814,ET070111,31,ETH,motorized_travel_time_to_health,3
815,ET070112,15,ETH,motorized_travel_time_to_health,3
816,ET070113,10,ETH,motorized_travel_time_to_health,3
817,ET070114,2,ETH,motorized_travel_time_to_health,3
818,ET070115,2,ETH,motorized_travel_time_to_health,3
819,ET070116,5,ETH,motorized_travel_time_to_health,3
820,ET070117,1,ETH,motorized_travel_time_to_health,3
821,ET070118,5,ETH,motorized_travel_time_to_health,3
822,ET070119,13,ETH,motorized_travel_time_to_health,3
823,ET070120,40,ETH,motorized_travel_time_to_health,3
824,ET070201,7,ETH,motorized_travel_time_to_health,3
825,ET070202,30,ETH,motorized_travel_time_to_health,3
826,ET070203,11,ETH,motorized_travel_time_to_health,3
827,ET070204,15,ETH,motorized_travel_time_to_health,3
828,ET070205,9,ETH,motorized_travel_time_to_health,3
829,ET070206,44,ETH,motorized_travel_time_to_health,3
830,ET070207,24,ETH,motorized_travel_time_to_health,3
831,ET070208,22,ETH,motorized_travel_time_to_health,3
832,ET070209,13,ETH,motorized_travel_time_to_health,3
833,ET070210,12,ETH,motorized_travel_time_to_health,3
834,ET070211,3,ETH,motorized_travel_time_to_health,3
835,ET070212,7,ETH,motorized_travel_time_to_health,3
836,ET070213,0,ETH,motorized_travel_time_to_health,3
837,ET070214,1,ETH,motorized_travel_time_to_health,3
838,ET070215,16,ETH,motorized_travel_time_to_health,3
839,ET070216,9,ETH,motorized_travel_time_to_health,3
840,ET070217,50,ETH,motorized_travel_time_to_health,3
841,ET070301,31,ETH,motorized_travel_time_to_health,3
842,ET070302,9,ETH,motorized_travel_time_to_health,3
843,ET070303,10,ETH,motorized_travel_time_to_health,3
844,ET070304,14,ETH,motorized_travel_time_to_health,3
845,ET070305,38,ETH,motorized_travel_time_to_health,3
846,ET070306,11,ETH,motorized_travel_time_to_health,3
847,ET070307,7,ETH,motorized_travel_time_to_health,3
848,ET070308,2,ETH,motorized_travel_time_to_health,3
849,ET070309,20,ETH,motorized_travel_time_to_health,3
850,ET070310,1,ETH,motorized_travel_time_to_health,3
851,ET070312,4,ETH,motorized_travel_time_to_health,3
852,ET070501,6,ETH,motorized_travel_time_to_health,3
853,ET070502,6,ETH,motorized_travel_time_to_health,3
854,ET070503,11,ETH,motorized_travel_time_to_health,3
855,ET070504,15,ETH,motorized_travel_time_to_health,3
856,ET070505,13,ETH,motorized_travel_time_to_health,3
857,ET070506,12,ETH,motorized_travel_time_to_health,3
858,ET070507,1,ETH,motorized_travel_time_to_health,3
859,ET070508,1,ETH,motorized_travel_time_to_health,3
860,ET070509,13,ETH,motorized_travel_time_to_health,3
861,ET070510,15,ETH,motorized_travel_time_to_health,3
862,ET070511,5,ETH,motorized_travel_time_to_health,3
863,ET070512,1,ETH,motorized_travel_time_to_health,3
864,ET070601,12,ETH,motorized_travel_time_to_health,3
865,ET070602,18,ETH,motorized_travel_time_to_health,3
866,ET070603,22,ETH,motorized_travel_time_to_health,3
867,ET070604,51,ETH,motorized_travel_time_to_health,3
868,ET070605,14,ETH,motorized_travel_time_to_health,3
869,ET070606,17,ETH,motorized_travel_time_to_health,3
870,ET070607,25,ETH,motorized_travel_time_to_health,3
871,ET070608,25,ETH,motorized_travel_time_to_health,3
872,ET070609,12,ETH,motorized_travel_time_to_health,3
873,ET070610,21,ETH,motorized_travel_time_to_health,3
874,ET070611,10,ETH,motorized_travel_time_to_health,3
875,ET070612,28,ETH,motorized_travel_time_to_health,3
876,ET070613,2,ETH,motorized_travel_time_to_health,3
877,ET070614,2,ETH,motorized_travel_time_to_health,3
878,ET070615,6,ETH,motorized_travel_time_to_health,3
879,ET070616,17,ETH,motorized_travel_time_to_health,3
880,ET070617,3,ETH,motorized_travel_time_to_health,3
881,ET070618,1,ETH,motorized_travel_time_to_health,3
882,ET070619,47,ETH,motorized_travel_time_to_health,3
883,ET070620,23,ETH,motorized_travel_time_to_health,3
884,ET070621,42,ETH,motorized_travel_time_to_health,3
885,ET070622,18,ETH,motorized_travel_time_to_health,3
886,ET070701,113,ETH,motorized_travel_time_to_health,3
887,ET070702,75,ETH,motorized_travel_time_to_health,3
888,ET070703,65,ETH,motorized_travel_time_to_health,3
889,ET070704,81,ETH,motorized_travel_time_to_health,3
890,ET070705,70,ETH,motorized_travel_time_to_health,3
891,ET070706,78,ETH,motorized_travel_time_to_health,3
892,ET070707,55,ETH,motorized_travel_time_to_health,3
893,ET070708,72,ETH,motorized_travel_time_to_health,3
894,ET070709,2,ETH,motorized_travel_time_to_health,3
895,ET070710,16,ETH,motorized_travel_time_to_health,3
896,ET070711,91,ETH,motorized_travel_time_to_health,3
897,ET071003,1,ETH,motorized_travel_time_to_health,3
898,ET071004,28,ETH,motorized_travel_time_to_health,3
899,ET071005,41,ETH,motorized_travel_time_to_health,3
900,ET071006,38,ETH,motorized_travel_time_to_health,3
901,ET071007,41,ETH,motorized_travel_time_to_health,3
902,ET071008,66,ETH,motorized_travel_time_to_health,3
903,ET071009,24,ETH,motorized_travel_time_to_health,3
904,ET071010,1,ETH,motorized_travel_time_to_health,3
905,ET071011,24,ETH,motorized_travel_time_to_health,3
906,ET071012,7,ETH,motorized_travel_time_to_health,3
907,ET071013,32,ETH,motorized_travel_time_to_health,3
908,ET071014,23,ETH,motorized_travel_time_to_health,3
909,ET071015,43,ETH,motorized_travel_time_to_health,3
910,ET071016,46,ETH,motorized_travel_time_to_health,3
911,ET071017,69,ETH,motorized_travel_time_to_health,3
912,ET071018,53,ETH,motorized_travel_time_to_health,3
913,ET071019,58,ETH,motorized_travel_time_to_health,3
914,ET071021,3,ETH,motorized_travel_time_to_health,3
915,ET071205,85,ETH,motorized_travel_time_to_health,3
916,ET071301,1,ETH,motorized_travel_time_to_health,3
917,ET071302,59,ETH,motorized_travel_time_to_health,3
918,ET071303,21,ETH,motorized_travel_time_to_health,3
919,ET071304,26,ETH,motorized_travel_time_to_health,3
920,ET071401,7,ETH,motorized_travel_time_to_health,3
921,ET071402,14,ETH,motorized_travel_time_to_health,3
922,ET071403,13,ETH,motorized_travel_time_to_health,3
923,ET071404,24,ETH,motorized_travel_time_to_health,3
924,ET071501,77,ETH,motorized_travel_time_to_health,3
925,ET071502,120,ETH,motorized_travel_time_to_health,3
926,ET071503,25,ETH,motorized_travel_time_to_health,3
927,ET071504,61,ETH,motorized_travel_time_to_health,3
928,ET071505,123,ETH,motorized_travel_time_to_health,3
929,ET071506,32,ETH,motorized_travel_time_to_health,3
930,ET071507,4,ETH,motorized_travel_time_to_health,3
931,ET071508,10,ETH,motorized_travel_time_to_health,3
932,ET071509,281,ETH,motorized_travel_time_to_health,3
933,ET071601,39,ETH,motorized_travel_time_to_health,3
934,ET072001,5,ETH,motorized_travel_time_to_health,3
935,ET072002,8,ETH,motorized_travel_time_to_health,3
936,ET072003,5,ETH,motorized_travel_time_to_health,3
937,ET072004,5,ETH,motorized_travel_time_to_health,3
938,ET072005,10,ETH,motorized_travel_time_to_health,3
939,ET072006,8,ETH,motorized_travel_time_to_health,3
940,ET072007,19,ETH,motorized_travel_time_to_health,3
941,ET072008,25,ETH,motorized_travel_time_to_health,3
942,ET072009,3,ETH,motorized_travel_time_to_health,3
943,ET072010,10,ETH,motorized_travel_time_to_health,3
944,ET072011,8,ETH,motorized_travel_time_to_health,3
945,ET072012,8,ETH,motorized_travel_time_to_health,3
946,ET072013,5,ETH,motorized_travel_time_to_health,3
947,ET072102,63,ETH,motorized_travel_time_to_health,3
948,ET072203,58,ETH,motorized_travel_time_to_health,3
949,ET072304,25,ETH,motorized_travel_time_to_health,3
950,ET072401,42,ETH,motorized_travel_time_to_health,3
951,ET110101,97,ETH,motorized_travel_time_to_health,3
952,ET110102,309,ETH,motorized_travel_time_to_health,3
953,ET110103,52,ETH,motorized_travel_time_to_health,3
954,ET110104,2,ETH,motorized_travel_time_to_health,3
955,ET110105,1,ETH,motorized_travel_time_to_health,3
956,ET110201,150,ETH,motorized_travel_time_to_health,3
957,ET110202,28,ETH,motorized_travel_time_to_health,3
958,ET110203,56,ETH,motorized_travel_time_to_health,3
959,ET110204,40,ETH,motorized_travel_time_to_health,3
960,ET110205,87,ETH,motorized_travel_time_to_health,3
961,ET110206,46,ETH,motorized_travel_time_to_health,3
962,ET110207,172,ETH,motorized_travel_time_to_health,3
963,ET110208,86,ETH,motorized_travel_time_to_health,3
964,ET110209,40,ETH,motorized_travel_time_to_health,3
965,ET110210,85,ETH,motorized_travel_time_to_health,3
966,ET110211,1,ETH,motorized_travel_time_to_health,3
967,ET110212,142,ETH,motorized_travel_time_to_health,3
968,ET110213,65,ETH,motorized_travel_time_to_health,3
969,ET110214,4,ETH,motorized_travel_time_to_health,3
970,ET110301,58,ETH,motorized_travel_time_to_health,3
971,ET110302,150,ETH,motorized_travel_time_to_health,3
972,ET110303,31,ETH,motorized_travel_time_to_health,3
973,ET110304,22,ETH,motorized_travel_time_to_health,3
974,ET110305,26,ETH,motorized_travel_time_to_health,3
975,ET110306,16,ETH,motorized_travel_time_to_health,3
976,ET110307,3,ETH,motorized_travel_time_to_health,3
977,ET110308,1,ETH,motorized_travel_time_to_health,3
978,ET110401,48,ETH,motorized_travel_time_to_health,3
979,ET110402,25,ETH,motorized_travel_time_to_health,3
980,ET110403,17,ETH,motorized_travel_time_to_health,3
981,ET110404,69,ETH,motorized_travel_time_to_health,3
982,ET110405,134,ETH,motorized_travel_time_to_health,3
983,ET110406,67,ETH,motorized_travel_time_to_health,3
984,ET110407,18,ETH,motorized_travel_time_to_health,3
985,ET110408,24,ETH,motorized_travel_time_to_health,3
986,ET110409,80,ETH,motorized_travel_time_to_health,3
987,ET110410,45,ETH,motorized_travel_time_to_health,3
988,ET110411,2,ETH,motorized_travel_time_to_health,3
989,ET110412,8,ETH,motorized_travel_time_to_health,3
990,ET110501,64,ETH,motorized_travel_time_to_health,3
991,ET110502,96,ETH,motorized_travel_time_to_health,3
992,ET110503,120,ETH,motorized_travel_time_to_health,3
993,ET110504,120,ETH,motorized_travel_time_to_health,3
994,ET110505,49,ETH,motorized_travel_time_to_health,3
995,ET110506,257,ETH,motorized_travel_time_to_health,3
996,ET110507,122,ETH,motorized_travel_time_to_health,3
997,ET110601,109,ETH,motorized_travel_time_to_health,3
