id,placeCode,value,countryCodeISO3,indicator,adminLevel
634,ET041797,1,ETH,malaria_risk,3
635,ET041798,2,ETH,malaria_risk,3
636,ET041799,2,ETH,malaria_risk,3
637,ET041801,2,ETH,malaria_risk,3
638,ET041802,2,ETH,malaria_risk,3
639,ET041803,2,ETH,malaria_risk,3
640,ET041804,2,ETH,malaria_risk,3
641,ET041805,2,ETH,malaria_risk,3
642,ET041806,2,ETH,malaria_risk,3
643,ET041807,2,ETH,malaria_risk,3
644,ET041808,2,ETH,malaria_risk,3
645,ET041809,2,ETH,malaria_risk,3
646,ET041810,2,ETH,malaria_risk,3
647,ET041811,2,ETH,malaria_risk,3
648,ET041812,2,ETH,malaria_risk,3
649,ET041901,2,ETH,malaria_risk,3
650,ET041902,2,ETH,malaria_risk,3
651,ET041903,2,ETH,malaria_risk,3
652,ET041904,2,ETH,malaria_risk,3
653,ET041905,2,ETH,malaria_risk,3
654,ET041906,2,ETH,malaria_risk,3
655,ET041907,2,ETH,malaria_risk,3
656,ET041908,2,ETH,malaria_risk,3
657,ET041909,2,ETH,malaria_risk,3
658,ET041910,2,ETH,malaria_risk,3
659,ET041911,2,ETH,malaria_risk,3
660,ET041912,2,ETH,malaria_risk,3
661,ET042001,0,ETH,malaria_risk,3
662,ET042004,2,ETH,malaria_risk,3
663,ET042005,0,ETH,malaria_risk,3
664,ET042006,2,ETH,malaria_risk,3
665,ET042008,2,ETH,malaria_risk,3
666,ET042009,1,ETH,malaria_risk,3
667,ET042011,1,ETH,malaria_risk,3
668,ET042012,2,ETH,malaria_risk,3
669,ET042013,1,ETH,malaria_risk,3
670,ET042014,1,ETH,malaria_risk,3
671,ET042016,1,ETH,malaria_risk,3
672,ET042018,2,ETH,malaria_risk,3
673,ET042020,2,ETH,malaria_risk,3
674,ET042098,2,ETH,malaria_risk,3
675,ET042101,2,ETH,malaria_risk,3
676,ET042102,2,ETH,malaria_risk,3
677,ET042103,1,ETH,malaria_risk,3
678,ET042104,2,ETH,malaria_risk,3
679,ET042105,2,ETH,malaria_risk,3
680,ET042106,2,ETH,malaria_risk,3
681,ET042107,1,ETH,malaria_risk,3
682,ET050101,1,ETH,malaria_risk,3
683,ET050102,2,ETH,malaria_risk,3
684,ET050103,2,ETH,malaria_risk,3
685,ET050104,2,ETH,malaria_risk,3
686,ET050105,1,ETH,malaria_risk,3
687,ET050106,1,ETH,malaria_risk,3
688,ET050107,2,ETH,malaria_risk,3
689,ET050198,2,ETH,malaria_risk,3
690,ET050199,2,ETH,malaria_risk,3
691,ET050202,2,ETH,malaria_risk,3
692,ET050203,2,ETH,malaria_risk,3
693,ET050204,2,ETH,malaria_risk,3
694,ET050205,1,ETH,malaria_risk,3
695,ET050206,1,ETH,malaria_risk,3
696,ET050207,1,ETH,malaria_risk,3
697,ET050283,1,ETH,malaria_risk,3
698,ET050290,2,ETH,malaria_risk,3
699,ET050293,1,ETH,malaria_risk,3
700,ET050295,1,ETH,malaria_risk,3
701,ET050296,1,ETH,malaria_risk,3
702,ET050297,2,ETH,malaria_risk,3
703,ET050298,1,ETH,malaria_risk,3
704,ET050299,2,ETH,malaria_risk,3
705,ET050301,2,ETH,malaria_risk,3
706,ET050302,2,ETH,malaria_risk,3
707,ET050303,2,ETH,malaria_risk,3
708,ET050304,2,ETH,malaria_risk,3
709,ET050305,2,ETH,malaria_risk,3
710,ET050306,2,ETH,malaria_risk,3
711,ET050307,2,ETH,malaria_risk,3
712,ET050382,2,ETH,malaria_risk,3
713,ET050392,2,ETH,malaria_risk,3
714,ET050394,2,ETH,malaria_risk,3
715,ET050395,2,ETH,malaria_risk,3
716,ET050399,2,ETH,malaria_risk,3
717,ET050402,2,ETH,malaria_risk,3
718,ET050403,1,ETH,malaria_risk,3
719,ET050404,2,ETH,malaria_risk,3
720,ET050407,2,ETH,malaria_risk,3
721,ET050408,2,ETH,malaria_risk,3
722,ET050497,2,ETH,malaria_risk,3
723,ET050498,2,ETH,malaria_risk,3
724,ET050499,2,ETH,malaria_risk,3
725,ET050501,2,ETH,malaria_risk,3
726,ET050502,1,ETH,malaria_risk,3
727,ET050503,1,ETH,malaria_risk,3
728,ET050504,1,ETH,malaria_risk,3
729,ET050586,2,ETH,malaria_risk,3
730,ET050592,1,ETH,malaria_risk,3
731,ET050595,2,ETH,malaria_risk,3
732,ET050596,1,ETH,malaria_risk,3
733,ET050597,1,ETH,malaria_risk,3
734,ET050598,1,ETH,malaria_risk,3
735,ET050599,2,ETH,malaria_risk,3
736,ET050601,1,ETH,malaria_risk,3
737,ET050602,1,ETH,malaria_risk,3
738,ET050603,1,ETH,malaria_risk,3
739,ET050604,1,ETH,malaria_risk,3
740,ET050605,1,ETH,malaria_risk,3
741,ET050606,1,ETH,malaria_risk,3
742,ET050607,1,ETH,malaria_risk,3
743,ET050608,1,ETH,malaria_risk,3
744,ET050696,1,ETH,malaria_risk,3
745,ET050698,1,ETH,malaria_risk,3
746,ET050699,1,ETH,malaria_risk,3
747,ET050701,1,ETH,malaria_risk,3
748,ET050702,1,ETH,malaria_risk,3
749,ET050703,1,ETH,malaria_risk,3
750,ET050704,1,ETH,malaria_risk,3
751,ET050788,2,ETH,malaria_risk,3
752,ET050798,1,ETH,malaria_risk,3
753,ET050799,1,ETH,malaria_risk,3
754,ET050802,1,ETH,malaria_risk,3
755,ET050804,2,ETH,malaria_risk,3
756,ET050805,1,ETH,malaria_risk,3
757,ET050806,1,ETH,malaria_risk,3
758,ET050807,1,ETH,malaria_risk,3
759,ET050808,1,ETH,malaria_risk,3
760,ET050809,1,ETH,malaria_risk,3
761,ET050898,1,ETH,malaria_risk,3
762,ET050899,1,ETH,malaria_risk,3
763,ET050901,1,ETH,malaria_risk,3
764,ET050902,1,ETH,malaria_risk,3
765,ET050903,2,ETH,malaria_risk,3
766,ET050904,2,ETH,malaria_risk,3
767,ET050991,2,ETH,malaria_risk,3
768,ET050999,1,ETH,malaria_risk,3
769,ET051001,2,ETH,malaria_risk,3
770,ET051002,1,ETH,malaria_risk,3
771,ET051003,2,ETH,malaria_risk,3
772,ET051005,2,ETH,malaria_risk,3
773,ET051006,2,ETH,malaria_risk,3
774,ET051095,2,ETH,malaria_risk,3
775,ET051096,1,ETH,malaria_risk,3
776,ET051103,1,ETH,malaria_risk,3
777,ET051104,1,ETH,malaria_risk,3
778,ET051187,1,ETH,malaria_risk,3
779,ET051198,1,ETH,malaria_risk,3
780,ET060200,2,ETH,malaria_risk,3
781,ET060201,2,ETH,malaria_risk,3
782,ET060202,2,ETH,malaria_risk,3
783,ET060203,2,ETH,malaria_risk,3
784,ET060204,2,ETH,malaria_risk,3
785,ET060205,2,ETH,malaria_risk,3
786,ET060206,2,ETH,malaria_risk,3
787,ET060207,2,ETH,malaria_risk,3
788,ET060301,2,ETH,malaria_risk,3
789,ET060302,2,ETH,malaria_risk,3
790,ET060303,2,ETH,malaria_risk,3
791,ET060304,2,ETH,malaria_risk,3
792,ET060305,2,ETH,malaria_risk,3
793,ET060306,2,ETH,malaria_risk,3
794,ET060307,2,ETH,malaria_risk,3
795,ET060308,2,ETH,malaria_risk,3
796,ET060309,2,ETH,malaria_risk,3
797,ET060400,2,ETH,malaria_risk,3
798,ET060401,2,ETH,malaria_risk,3
799,ET060402,2,ETH,malaria_risk,3
800,ET060403,2,ETH,malaria_risk,3
801,ET060404,2,ETH,malaria_risk,3
802,ET060405,2,ETH,malaria_risk,3
803,ET060508,2,ETH,malaria_risk,3
804,ET070101,2,ETH,malaria_risk,3
805,ET070102,2,ETH,malaria_risk,3
806,ET070103,1,ETH,malaria_risk,3
807,ET070104,1,ETH,malaria_risk,3
808,ET070105,2,ETH,malaria_risk,3
809,ET070106,1,ETH,malaria_risk,3
810,ET070107,2,ETH,malaria_risk,3
811,ET070108,2,ETH,malaria_risk,3
812,ET070109,0,ETH,malaria_risk,3
813,ET070110,2,ETH,malaria_risk,3
814,ET070111,2,ETH,malaria_risk,3
815,ET070112,1,ETH,malaria_risk,3
816,ET070113,0,ETH,malaria_risk,3
817,ET070114,2,ETH,malaria_risk,3
818,ET070115,2,ETH,malaria_risk,3
819,ET070116,2,ETH,malaria_risk,3
820,ET070117,2,ETH,malaria_risk,3
821,ET070118,2,ETH,malaria_risk,3
822,ET070119,2,ETH,malaria_risk,3
823,ET070120,2,ETH,malaria_risk,3
824,ET070201,2,ETH,malaria_risk,3
825,ET070202,2,ETH,malaria_risk,3
826,ET070203,2,ETH,malaria_risk,3
827,ET070204,2,ETH,malaria_risk,3
828,ET070205,2,ETH,malaria_risk,3
829,ET070206,2,ETH,malaria_risk,3
830,ET070207,2,ETH,malaria_risk,3
831,ET070208,2,ETH,malaria_risk,3
832,ET070209,2,ETH,malaria_risk,3
833,ET070210,2,ETH,malaria_risk,3
834,ET070211,2,ETH,malaria_risk,3
835,ET070212,2,ETH,malaria_risk,3
836,ET070213,2,ETH,malaria_risk,3
837,ET070214,2,ETH,malaria_risk,3
838,ET070215,2,ETH,malaria_risk,3
839,ET070216,2,ETH,malaria_risk,3
840,ET070217,2,ETH,malaria_risk,3
841,ET070301,2,ETH,malaria_risk,3
842,ET070302,2,ETH,malaria_risk,3
843,ET070303,2,ETH,malaria_risk,3
844,ET070304,2,ETH,malaria_risk,3
845,ET070305,2,ETH,malaria_risk,3
846,ET070306,2,ETH,malaria_risk,3
847,ET070307,2,ETH,malaria_risk,3
848,ET070308,2,ETH,malaria_risk,3
849,ET070309,2,ETH,malaria_risk,3
850,ET070310,2,ETH,malaria_risk,3
851,ET070312,2,ETH,malaria_risk,3
852,ET070501,2,ETH,malaria_risk,3
853,ET070502,2,ETH,malaria_risk,3
854,ET070503,2,ETH,malaria_risk,3
855,ET070504,0,ETH,malaria_risk,3
856,ET070505,2,ETH,malaria_risk,3
857,ET070506,2,ETH,malaria_risk,3
858,ET070507,2,ETH,malaria_risk,3
859,ET070508,2,ETH,malaria_risk,3
860,ET070509,0,ETH,malaria_risk,3
861,ET070510,1,ETH,malaria_risk,3
862,ET070511,2,ETH,malaria_risk,3
863,ET070512,2,ETH,malaria_risk,3
864,ET070601,2,ETH,malaria_risk,3
865,ET070602,2,ETH,malaria_risk,3
866,ET070603,2,ETH,malaria_risk,3
867,ET070604,2,ETH,malaria_risk,3
868,ET070605,2,ETH,malaria_risk,3
869,ET070606,2,ETH,malaria_risk,3
870,ET070607,2,ETH,malaria_risk,3
871,ET070608,2,ETH,malaria_risk,3
872,ET070609,2,ETH,malaria_risk,3
873,ET070610,2,ETH,malaria_risk,3
874,ET070611,2,ETH,malaria_risk,3
875,ET070612,2,ETH,malaria_risk,3
876,ET070613,2,ETH,malaria_risk,3
877,ET070614,2,ETH,malaria_risk,3
878,ET070615,2,ETH,malaria_risk,3
879,ET070616,2,ETH,malaria_risk,3
880,ET070617,2,ETH,malaria_risk,3
881,ET070618,2,ETH,malaria_risk,3
882,ET070619,2,ETH,malaria_risk,3
883,ET070620,2,ETH,malaria_risk,3
884,ET070621,2,ETH,malaria_risk,3
885,ET070622,2,ETH,malaria_risk,3
886,ET070701,2,ETH,malaria_risk,3
887,ET070702,2,ETH,malaria_risk,3
888,ET070703,1,ETH,malaria_risk,3
889,ET070704,2,ETH,malaria_risk,3
890,ET070705,2,ETH,malaria_risk,3
891,ET070706,2,ETH,malaria_risk,3
892,ET070707,2,ETH,malaria_risk,3
893,ET070708,2,ETH,malaria_risk,3
894,ET070709,2,ETH,malaria_risk,3
895,ET070710,2,ETH,malaria_risk,3
896,ET070711,1,ETH,malaria_risk,3
897,ET071003,2,ETH,malaria_risk,3
898,ET071004,2,ETH,malaria_risk,3
899,ET071005,2,ETH,malaria_risk,3
900,ET071006,1,ETH,malaria_risk,3
901,ET071007,1,ETH,malaria_risk,3
902,ET071008,1,ETH,malaria_risk,3
903,ET071009,2,ETH,malaria_risk,3
904,ET071010,0,ETH,malaria_risk,3
905,ET071011,2,ETH,malaria_risk,3
906,ET071012,2,ETH,malaria_risk,3
907,ET071013,2,ETH,malaria_risk,3
908,ET071014,0,ETH,malaria_risk,3
909,ET071015,2,ETH,malaria_risk,3
910,ET071016,2,ETH,malaria_risk,3
911,ET071017,2,ETH,malaria_risk,3
912,ET071018,2,ETH,malaria_risk,3
913,ET071019,2,ETH,malaria_risk,3
914,ET071021,2,ETH,malaria_risk,3
915,ET071205,2,ETH,malaria_risk,3
916,ET071301,2,ETH,malaria_risk,3
917,ET071302,2,ETH,malaria_risk,3
918,ET071303,2,ETH,malaria_risk,3
919,ET071304,2,ETH,malaria_risk,3
920,ET071401,2,ETH,malaria_risk,3
921,ET071402,2,ETH,malaria_risk,3
922,ET071403,2,ETH,malaria_risk,3
923,ET071404,2,ETH,malaria_risk,3
924,ET071501,2,ETH,malaria_risk,3
925,ET071502,2,ETH,malaria_risk,3
926,ET071503,2,ETH,malaria_risk,3
927,ET071504,2,ETH,malaria_risk,3
928,ET071505,2,ETH,malaria_risk,3
929,ET071506,2,ETH,malaria_risk,3
930,ET071507,2,ETH,malaria_risk,3
931,ET071508,2,ETH,malaria_risk,3
932,ET071509,2,ETH,malaria_risk,3
933,ET071601,2,ETH,malaria_risk,3
934,ET072001,0,ETH,malaria_risk,3
935,ET072002,2,ETH,malaria_risk,3
936,ET072003,2,ETH,malaria_risk,3
937,ET072004,0,ETH,malaria_risk,3
938,ET072005,2,ETH,malaria_risk,3
939,ET072006,2,ETH,malaria_risk,3
940,ET072007,2,ETH,malaria_risk,3
941,ET072008,2,ETH,malaria_risk,3
942,ET072009,2,ETH,malaria_risk,3
943,ET072010,2,ETH,malaria_risk,3
944,ET072011,2,ETH,malaria_risk,3
945,ET072012,2,ETH,malaria_risk,3
946,ET072013,2,ETH,malaria_risk,3
947,ET072102,2,ETH,malaria_risk,3
948,ET072203,2,ETH,malaria_risk,3
949,ET072304,2,ETH,malaria_risk,3
950,ET072401,2,ETH,malaria_risk,3
951,ET110101,2,ETH,malaria_risk,3
952,ET110102,2,ETH,malaria_risk,3
953,ET110103,2,ETH,malaria_risk,3
954,ET110104,2,ETH,malaria_risk,3
955,ET110105,2,ETH,malaria_risk,3
956,ET110201,2,ETH,malaria_risk,3
957,ET110202,2,ETH,malaria_risk,3
958,ET110203,2,ETH,malaria_risk,3
959,ET110204,2,ETH,malaria_risk,3
960,ET110205,2,ETH,malaria_risk,3
961,ET110206,2,ETH,malaria_risk,3
962,ET110207,2,ETH,malaria_risk,3
963,ET110208,2,ETH,malaria_risk,3
964,ET110209,2,ETH,malaria_risk,3
965,ET110210,2,ETH,malaria_risk,3
966,ET110211,2,ETH,malaria_risk,3
967,ET110212,2,ETH,malaria_risk,3
968,ET110213,2,ETH,malaria_risk,3
969,ET110214,2,ETH,malaria_risk,3
970,ET110301,2,ETH,malaria_risk,3
971,ET110302,2,ETH,malaria_risk,3
972,ET110303,2,ETH,malaria_risk,3
973,ET110304,2,ETH,malaria_risk,3
974,ET110305,2,ETH,malaria_risk,3
975,ET110306,2,ETH,malaria_risk,3
976,ET110307,2,ETH,malaria_risk,3
977,ET110308,2,ETH,malaria_risk,3
978,ET110401,2,ETH,malaria_risk,3
979,ET110402,2,ETH,malaria_risk,3
980,ET110403,2,ETH,malaria_risk,3
981,ET110404,2,ETH,malaria_risk,3
982,ET110405,2,ETH,malaria_risk,3
983,ET110406,2,ETH,malaria_risk,3
984,ET110407,2,ETH,malaria_risk,3
985,ET110408,2,ETH,malaria_risk,3
986,ET110409,2,ETH,malaria_risk,3
987,ET110410,2,ETH,malaria_risk,3
988,ET110411,2,ETH,malaria_risk,3
989,ET110412,2,ETH,malaria_risk,3
990,ET110501,2,ETH,malaria_risk,3
991,ET110502,2,ETH,malaria_risk,3
992,ET110503,2,ETH,malaria_risk,3
993,ET110504,2,ETH,malaria_risk,3
994,ET110505,2,ETH,malaria_risk,3
995,ET110506,2,ETH,malaria_risk,3
996,ET110507,2,ETH,malaria_risk,3
997,ET110601,2,ETH,malaria_risk,3
998,ET120101,2,ETH,malaria_risk,3
999,ET120102,2,ETH,malaria_risk,3
1000,ET120103,2,ETH,malaria_risk,3
1001,ET120104,2,ETH,malaria_risk,3
1002,ET120105,2,ETH,malaria_risk,3
1003,ET120200,2,ETH,malaria_risk,3
1004,ET120201,2,ETH,malaria_risk,3
1005,ET120202,2,ETH,malaria_risk,3
1006,ET120203,2,ETH,malaria_risk,3
1007,ET120204,2,ETH,malaria_risk,3
1008,ET120205,2,ETH,malaria_risk,3
1009,ET120206,2,ETH,malaria_risk,3
1010,ET120301,2,ETH,malaria_risk,3
1011,ET120308,2,ETH,malaria_risk,3
1012,ET120407,2,ETH,malaria_risk,3
1013,ET130101,2,ETH,malaria_risk,3
1014,ET130102,2,ETH,malaria_risk,3
1015,ET130103,2,ETH,malaria_risk,3
1016,ET130104,2,ETH,malaria_risk,3
1017,ET130105,2,ETH,malaria_risk,3
1018,ET130106,2,ETH,malaria_risk,3
1019,ET130107,2,ETH,malaria_risk,3
1020,ET130108,2,ETH,malaria_risk,3
1021,ET130109,2,ETH,malaria_risk,3
1022,ET140101,0,ETH,malaria_risk,3
1023,ET140102,0,ETH,malaria_risk,3
1024,ET140103,0,ETH,malaria_risk,3
1025,ET140104,0,ETH,malaria_risk,3
1026,ET140105,0,ETH,malaria_risk,3
1027,ET140106,0,ETH,malaria_risk,3
1028,ET140107,0,ETH,malaria_risk,3
1029,ET140108,0,ETH,malaria_risk,3
1030,ET140109,0,ETH,malaria_risk,3
1031,ET140110,0,ETH,malaria_risk,3
1032,ET140111,1,ETH,malaria_risk,3
1033,ET150103,2,ETH,malaria_risk,3
1034,ET150104,2,ETH,malaria_risk,3
1035,ET150105,2,ETH,malaria_risk,3
1036,ET150109,2,ETH,malaria_risk,3
1037,ET150110,2,ETH,malaria_risk,3
1038,ET150111,2,ETH,malaria_risk,3
1039,ET150112,2,ETH,malaria_risk,3
1040,ET150113,2,ETH,malaria_risk,3
1041,ET150114,2,ETH,malaria_risk,3
1042,ET150201,2,ETH,malaria_risk,3
1043,ET150206,1,ETH,malaria_risk,3
1044,ET150207,2,ETH,malaria_risk,3
1045,ET150208,2,ETH,malaria_risk,3
1046,ET160001,2,ETH,malaria_risk,3
1047,ET160002,2,ETH,malaria_risk,3
1048,ET160003,0,ETH,malaria_risk,3
1049,ET160004,2,ETH,malaria_risk,3
1050,ET160005,2,ETH,malaria_risk,3
1051,ET160006,2,ETH,malaria_risk,3
1052,ET160007,0,ETH,malaria_risk,3
1053,ET160008,1,ETH,malaria_risk,3
1054,ET160009,1,ETH,malaria_risk,3
1055,ET160010,2,ETH,malaria_risk,3
1056,ET160011,0,ETH,malaria_risk,3
1057,ET160012,0,ETH,malaria_risk,3
1058,ET160013,1,ETH,malaria_risk,3
1059,ET160014,2,ETH,malaria_risk,3
1060,ET160015,0,ETH,malaria_risk,3
1061,ET160016,2,ETH,malaria_risk,3
1062,ET160017,2,ETH,malaria_risk,3
1063,ET160018,2,ETH,malaria_risk,3
1064,ET160019,2,ETH,malaria_risk,3
1065,ET160020,2,ETH,malaria_risk,3
1066,ET160021,2,ETH,malaria_risk,3
1067,ET160022,2,ETH,malaria_risk,3
1068,ET160023,2,ETH,malaria_risk,3
1069,ET160024,0,ETH,malaria_risk,3
1070,ET160025,1,ETH,malaria_risk,3
1071,ET160026,0,ETH,malaria_risk,3
1072,ET160027,0,ETH,malaria_risk,3
1073,ET160028,0,ETH,malaria_risk,3
1074,ET160029,2,ETH,malaria_risk,3
1075,ET160030,2,ETH,malaria_risk,3
1076,ET160031,2,ETH,malaria_risk,3
1077,ET160032,2,ETH,malaria_risk,3
1078,ET160033,2,ETH,malaria_risk,3
1079,ET160034,0,ETH,malaria_risk,3
1080,ET160035,2,ETH,malaria_risk,3
1081,ET160036,2,ETH,malaria_risk,3
1082,ET160037,2,ETH,malaria_risk,3
