name,type,lat,lon
Bayanga Health Center,clinic,8.35728204590677,124.60216335678899
Harder's Clinic,clinic,12.399964051951802,121.982959431039
Butuan City Health Office,clinic,8.961217699392881,125.585634687276
Lagman Medical and Children's Clinic,clinic,15.126728247261699,120.57325893644699
"Dr. Kim, Hyun TCM Acupuncture",clinic,16.4110681598,120.599984131802
Unknown,clinic,15.309796556284098,120.96232039494801
Makati Ilchim Oriental Medical Clinic,clinic,14.562755077355002,121.03222144410101
Outpatient Dept. - Vicente Sotto Memoria lMedical Hospital,hospital,10.3084691596665,123.891112093706
MMC Laboratory,clinic,13.964815753580199,121.52880453158801
Quezon Medical Center,hospital,13.9422379239159,121.61244217893801
Cebu Velez General Hospital,hospital,10.3075606451815,123.896350196456
Unknown,clinic,9.58820995685255,123.82904099940201
Fun Ranch Clinic,clinic,14.5880854402024,121.078282935706
Health Center,clinic,10.457164960155,123.21624894320401
Zamboanga Dialysis Center,clinic,6.91262792543404,122.07973101774799
Angelyn Birthing Home,clinic,14.672540071655199,121.01232557199499
CHDC Emergency Room,clinic,7.065350895121269,125.60553558852399
x,clinic,14.651458160250302,120.96536755202699
San Isidro Health Center,clinic,14.636125228594,121.109057596122
B A Hospital,hospital,14.7384584595159,120.958066830544
Batangas Provinvial Hospital,hospital,13.8951748787011,120.907289344938
Vetsmart Animal Clinic,clinic,14.6778258674345,121.111474936997
Antipolo Social Hygiene Clinic,clinic,14.585741692437,121.174529060905
Unknown,clinic,14.537072926031302,121.109704930504
Sta. Teresita Clinic,clinic,14.8771482792719,120.234805816747
Sumilao RHU,clinic,8.32554748993959,124.977063086963
GOMEZ-HEMADY CLINIC,clinic,17.746182624278397,122.26917753599
San Roque Health Center,clinic,15.1194597961057,120.72791619793001
Northern Mindanao Cancer Detection Center,clinic,8.48623192653713,124.634838949025
Hernandez General Hospital,hospital,14.6468129933305,120.98381964131201
Derma Medics,clinic,13.140670488462401,123.730129848089
98 msa agri,clinic,14.6985431660514,120.99519203989901
Dayrit Derma Clinic,hospital,14.2458176325487,120.975907459992
Elizar,clinic,11.1046964846081,122.645386687079
Loay Health Center,clinic,9.59576993060088,124.024871929473
ACE Medical Center,hospital,9.634497676023779,123.869298023059
Saint Anthony Hospital,hospital,11.5777581915904,122.757260786926
Pagalungan Health Center,clinic,8.398190091983171,124.55425583482901
Abuno Health Center,clinic,8.18066947870861,124.250012782379
World Citi Medical Center,hospital,14.627062631063799,121.06334898264099
"Dr. Raymund Ronald B. Zabala, Ophthalmology, Roguza Bldg., Paterno St. Balanga City",clinic,14.671720321524802,120.543998885935
Cenon Clinic,clinic,14.713104627339598,120.983098378544
Bantol Health Center,clinic,7.3015206562236905,125.339026020142
Unknown,clinic,7.08096747038093,125.54413135843599
Saint Agustine Medical Clinic,clinic,11.9978899402315,120.206335173875
Makilala Medical Specialist Hospital,hospital,6.95701437750841,125.091687792156
MEDCREST,clinic,14.332422976536801,120.938842767978
Pigsag-an Health Center,clinic,8.34970857729434,124.490928544697
New World Diagnostics,clinic,14.634740454370698,120.99710479020399
Unknown,clinic,9.97654705128079,123.543884294849
Binakayan Hospital and Medical Center,hospital,14.451960398998402,120.926088025918
G.M.F. Medical and Lying In Clinic,clinic,14.328679534760498,120.937606688717
Hofileña Hospital,hospital,7.825186762511519,123.43732415397601
JMY Drug Testing Laboratory,clinic,14.5778565846646,121.117168177089
Ospital ng Tondo,hospital,14.626001398303002,120.97835112004299
Cabangahan Health Center,clinic,11.3740340233013,122.75143863316299
Isca Health Center and Senior Citizen Center,clinic,18.2362789568992,121.976945918426
Barangay Clinic,clinic,16.8127064963743,121.121791131966
Barangay Salaysay Health Center,clinic,7.26532902324396,125.29013672586399
Lamlahak Barngay Health Center,clinic,6.2056059270259105,124.695444551378
Holy Mary Women and Children's Hospital,hospital,10.762177890411401,122.528857529666
School Clinic,clinic,7.195539034307441,124.52552267075001
Bucandala Animal Bite Clinic,hospital,14.4059165932096,120.927630463741
Ciriaco Tirol Hospital,hospital,11.960588878547801,121.927947743226
Quezon Medicare Hospital,hospital,9.227993477019199,117.99911486487301
Jesus Colmenares District Hospital,hospital,11.4488130886448,123.10762819525401
Ilumina,clinic,14.822882664660199,120.27942838703301
Alejandro doctors medical clinic,clinic,14.5585745193281,121.04561329462099
Richstone Surgicare,clinic,14.6264686894049,121.015268039104
Santa Ana Hospital,hospital,14.583422419828901,121.016316782829
Three Kings Diagnostic Clinic,clinic,14.6493196852936,120.973036993431
Unknown,clinic,7.02330508950809,125.126516024766
Tagpore Health Center,clinic,7.27421149367501,125.62467122201201
Tamayong Health Center,clinic,7.132431266218901,125.37949678233
Aimee Aguilar-Teo M.D.,clinic,14.552239728366699,121.044479390759
Mexico Rural Health Clinic,clinic,15.065423761821899,120.719298763277
Theracare Therapy Center,clinic,11.769614423176,124.88270364434999
San Antonio Barangay Health Center,clinic,18.3591268958383,121.640362046952
Santo Rosario Hospital,hospital,13.845774372148302,121.20419798065399
St. Peregrine Center for Health,clinic,10.757468350475301,122.575015580795
Unknown,clinic,14.6228072226416,120.988201616472
Ponce Medical Clinic,clinic,14.4709025781612,121.057888340361
Lower Sapad Health Center,clinic,7.851549943468,123.830539935147
North Poblacion Maramag BHS,clinic,7.76581698796224,125.008441831141
Pasay City Health Office,clinic,14.5439699750576,120.995330341302
Bloodline Laboratory,clinic,15.0349650991558,120.685897968778
Metro Subic Lying In Clinic,hospital,14.924275446046,120.219932632479
"Barangay Health Center -San Isidro, Mainit, SDN",clinic,9.5451888329861,125.50561307677299
Roxas Memorial Provincial Hospital OPD,hospital,11.5237588700424,122.754120423083
JAPANESE Clinic,clinic,14.561271145217098,121.016589865235
BHS Indalasa,clinic,8.1833045814283,125.30561164696002
Bulaun Optical Clinic,clinic,15.213132174116499,120.657512653681
"Sitio Impahanong, Brgy. San Luis BHS",clinic,8.54196554767071,125.02920766097701
"Brgy. Betahon, Lugait BHS",clinic,8.31662193652625,124.34531007613899
St Peter - Paul Medical Clinic Cebu,clinic,10.297791956128,123.902549452043
La Vie Dialysis Center,clinic,7.07253267739839,125.60528329323799
Coquia Kidney Center,hospital,16.034898487475502,120.34839242323099
Metro Lemery Medical Center,hospital,13.88773979531,120.911846585693
Arriola-Robles Children's Clinic,clinic,14.238360923847498,121.43387118006399
Fabian the Skin and Asthma Clinic,clinic,14.4489704903174,120.97880567065201
Unknown,clinic,14.6390941825171,121.09837921911699
Mercado Health Center,clinic,14.8230171942061,120.725464826528
Hapihap spa and massage - Naga City,clinic,13.627389836113698,123.188501742395
Bilog Health Center,clinic,14.7207266271714,120.933546746276
Medical Clinic,clinic,14.912485377223101,120.565799461718
Morales Childrens Clinic,hospital,14.578009973492698,121.08232795835801
Capino Medical Clinic,clinic,14.0704356963745,121.32565008125799
AmPm Store,clinic,9.31959493821287,123.30717666702
Health Center,clinic,7.83374787077489,123.425380528687
Bagares Optical Clinic,clinic,12.4978329974245,124.640513916569
Unknown,clinic,11.5823380634844,122.754308429171
Divine Mercy Hospital,hospital,15.2871452173289,120.569483140525
Unknown,clinic,15.072105647393698,120.542720394244
EBD Batangas City Health Laboratory,clinic,13.7560371300394,121.058357726939
Asingan Community Hospital,hospital,16.016903798647498,120.674696225739
Avitus,clinic,16.4095597525049,120.600833050955
Pentagon maritime inc.,clinic,14.624935387857402,121.013686793071
Unknown,hospital,14.8293289349338,120.82950972589701
Healthway Office,clinic,14.5562877685043,121.01773189954201
Matin-Ao Birthing Clinic,clinic,9.55255124527662,125.477930668076
Pateng Barangay Nutrition Center,clinic,18.2579692268365,121.985220868515
Barangay Health Center,clinic,14.243983672134302,121.43430167461099
Nora Birthing Clinic,clinic,14.7765181672559,121.058516731642
healing galing clinic,clinic,14.9563893669508,120.89920038928001
Luis A. Tiam Hospital,hospital,16.5347607431219,121.224654937358
Wellcare Clinic,clinic,14.292253376129999,120.90879498620501
North Daang Hari Health Center,clinic,14.4868289485622,121.04697376132499
Phil. TB Society Inc. - Davao Chest Clinic and Dispensary,clinic,7.43214188834682,125.796564526266
Buagsong Health Center,clinic,10.2510943618915,123.94078149171301
Chu Segura Dental Clinic,clinic,9.31100038615585,123.304703251213
Bago Oshiro Health Center,clinic,7.07851098601787,125.495309622297
Shalom Holistic Care Clinic,hospital,7.894848089234331,125.004786818443
Jimenez Medical Clinic,clinic,10.319201599947,119.344421472153
Juan S. Tismo National High School,hospital,11.416648624863901,124.848862967572
Milan Dental Clinic,clinic,14.880494670295,120.234687464274
Basilisa Rural Health Unit,clinic,10.0655489490242,125.596924859393
Unknown,clinic,14.5889564875802,121.02699314817801
Garcia's Klinika Pedya,clinic,15.0397234217683,120.790248053241
Guianga Health Center,clinic,7.10480233406417,125.412461550226
Tandag City Health Center,clinic,9.07887447423948,126.19794235328999
Northville 12 Health Center,clinic,15.002663926534,120.7018658296
Dental Clinic,clinic,14.9990941577915,120.703719236029
Lat Women's Clinic,clinic,13.761907647384099,121.05711133793699
Matilde Olivas District Hospital,hospital,18.2413752378477,121.683149734815
Iloilo City Social Hygiene Clinic,clinic,10.6935149321756,122.55831329761699
The Medical City,clinic,14.507149783159,121.05124828048599
Lemery Cardiovascular,clinic,13.878083423759,120.917120898265
Barangay 76-A Health Center,clinic,7.05023396510975,125.602826976513
Bagacay Health Center,clinic,9.299827644501681,123.293687837881
Medina hospital,hospital,8.14566447176119,123.848589944536
St. Dominic Optical,clinic,12.350789018594401,121.06474674881399
Dasmari単as Social Hygiene Clinic,clinic,14.329411023450401,120.931603821121
Borongan Doctors Hospital,hospital,11.611144736854,125.43296469121701
municipal health unit,hospital,17.486436748843698,120.43435915001699
Mental hospital,hospital,10.323813323072999,123.92718906225001
UB Satellite Clinic,clinic,16.4161515326177,120.598404394511
K Line Laboratory,clinic,14.531326041758499,120.988280825457
Unknown,clinic,7.069515862808171,125.60196296993401
First Lab Diagnostic Clinic,clinic,15.0952244450889,120.76690747038799
St. Nicholas Medical Clinic,clinic,14.624248742349401,121.12016671913099
Cebu Sagrada Corazon Health Services,clinic,10.294532066345699,123.903052198596
Del Carmen District Hospital,hospital,9.871472435106972,125.97336769794201
Kaiser Medical Center,hospital,14.557690480000401,121.01356299236099
Medina General Hospital,hospital,8.190816023957241,124.024028626194
Lusung Optical,clinic,14.6967781887001,121.088629556983
Eye Clinic - Gemma Palafox,clinic,14.1219899329477,122.95798565880199
Unknown,clinic,14.5575737200892,121.018077988324
Bangkal Health Center & Lying-inn Clinic,clinic,14.541997294145698,121.013068292436
Unknown,clinic,15.0718492449757,120.54289306144899
Natividad Derma Clinic,clinic,14.1853652513855,121.51210308660102
Macapso Local Health Unit,hospital,10.3782426362538,123.332504180021
Bangcud BHS,clinic,7.9930848326182495,125.138100485504
Mother Teresa Parish Clinic,clinic,14.434794428937199,121.04211887918801
Consolacion Community Doctors Inc. CCDI,hospital,10.3778510337375,123.96324725533199
Unknown,clinic,12.272661634390198,120.364234220229
Pharmacy ni Doc,clinic,14.556612734890402,121.087519960641
Miguel-Gamboa Medical Center,clinic,14.9096213647277,120.560903759712
Manabat Hospital,hospital,15.0140035518804,120.704932265057
Santo Domingo District Hospital,hospital,15.5914780399619,120.87559376482099
Barangay Health Center,clinic,12.1853139890571,119.908306967352
San Bartolome Health Center,clinic,15.099217751398802,120.76821094015101
Viga Brgy.  Health Station,clinic,11.808158856376501,124.307758982284
Elvie Pineda,clinic,14.114259974203,120.96166903725201
Gonzales General Hospital,hospital,15.3666948428636,120.940299961844
Catigbi-an District Hospital,hospital,9.850881535589929,123.99629408206002
Benavides Cancer Institute,clinic,14.610907686163301,120.990465568519
Curie Diagnostic Center,clinic,9.30940556143901,123.30889068239999
Alaska Mambaling Barangay Health Center,clinic,10.2895123959922,123.88180248148899
Korea-Philippines Friendship Clinic,hospital,14.407756756232299,120.878606975192
Camp Nakar Station Hospital,hospital,13.9547383590327,121.61003783001301
Jacinto Medical Clinic,clinic,14.6377719372915,120.98125226437
Magpayo Clinic,clinic,9.650836771337,123.850552231888
Kalibo Social Hygiene Clinic,clinic,11.705274599140001,122.36539608472799
Santo Niño de Rosales Family Clinic,clinic,14.5036161404191,120.993277445576
Health Connection,clinic,14.606964084539198,121.104355683717
Macadangdang Medical Clinic,clinic,15.1558630721405,120.771912472411
Cadag Clinic,clinic,14.655496896475402,121.018275549782
Lingunan Health Center,clinic,14.718727040350302,120.976311216268
Alternative Learning Resource School,clinic,14.3191377438258,121.096729241477
UST Hospital Clinical Division,hospital,14.612247617204599,120.989819239965
A& M Lying In and Diagnostic Clinic,clinic,7.92281925449564,123.77675695052
Nazareth Hospital Emergency Entrance,hospital,13.759774285388401,121.07665223644301
Physiciian's Diagnostic center,clinic,7.069525250539731,125.609159671999
Lord's Grace Medical Clinic,clinic,14.572095451156398,121.014329852682
San Pedro II Health Center,clinic,15.2110117202517,120.65352378978001
"Brgy. Aya Aya BHS, Lugait",clinic,8.33828965914398,124.308657270847
mikko medics,hospital,14.5274762336309,121.15388082916999
Koff Dialysis,clinic,13.950089755532698,121.61389602004401
Sta. Barbara Medical and Lying-in Clinic,clinic,14.2631871990381,121.006180547322
Luna-Lacsamana Maternity and Lying-in Clinic,clinic,13.7579446835637,121.057973332859
Unknown,clinic,10.3255991713632,123.880381497444
Health Clinic,clinic,16.5002631765926,120.63358508614901
Cateel District Hospital,hospital,7.784806273420861,126.44925905161699
Sindangan District Hospital,hospital,8.2344414830425,122.99812173159701
Espiritu Clinic,hospital,15.0548210734025,120.661178479034
RightLab Clinical Laboratory,clinic,16.442956356052402,120.59258634788
Karunungan Clinic,clinic,14.363707675760601,121.480957946065
TB Dots Center,clinic,13.8660330968426,121.0063469281
"Brgy. Matangad BHS, Gitagum",clinic,8.57642321634091,124.37044455391
Mandaluyong Social Hygiene Clinic,clinic,14.5801469397068,121.027289532274
Candon City General Hospital,hospital,17.209309488436197,120.45373106935499
Rural Health Unit,clinic,9.19588525580852,123.655002933764
Dimatulac Medical & Dental Clinic,clinic,10.7391846536258,122.542580465361
"Unified Medical Services, Inc.",clinic,14.6240988739206,121.048362223585
TUDELA RHU,clinic,8.24322873505349,123.847835740888
Barangay Luz Health Center,clinic,10.3236715850904,123.906204464741
Fidelis Dialysis Care Center,clinic,13.9453138309235,121.13085339421998
Unknown,clinic,14.5425190676183,121.081391699774
Lemery Doctors Medical Center,clinic,13.8784205439046,120.91723824491001
Raoi Dental Clinic,clinic,14.965705433233,120.634219931495
San Jose Health Center,clinic,15.088688739908301,120.769952783449
Tabuc Norte Health Center,clinic,11.471439952442699,122.77765999231701
Salvacion Satellite Clinic,clinic,9.963028466385449,118.78193541950701
Unknown,clinic,11.550319863913801,122.720059218433
"Clinic Dr. Rodolfo T. Saavedra, M.D.",clinic,10.2632972394457,123.841216635771
Immaculate Concepcion Medical Center,hospital,15.329053392092,119.970545280625
Mamburao Rural Health Unit,clinic,13.2267245546788,120.594393234747
Pimentel Medical Clinic,clinic,14.5723874766629,121.01374915443
Habitat Birthing Home Clinic,clinic,6.1643728307444405,125.16123914830901
Calapacuan Health Center,clinic,14.8593144391658,120.244637789169
RHU1 Gerona,clinic,15.6068798708623,120.60468772058701
San Nicolas I Health Center,clinic,15.2179028181267,120.661538817051
Unknown,clinic,7.06953027968163,125.60245607729799
Salvacion Health Center,clinic,9.84704471941228,126.11038574711
Tabao Rizal Health Center,clinic,10.4266745300758,122.845140431654
La Union Medical Center (LUMC),hospital,16.3466221370508,120.36354648507401
Guagua Dental Center,clinic,14.965732674418302,120.633920194637
Kabankalan City Hospital,hospital,9.78728242033736,122.803087249966
St. Ildephonse Multispecialty & Diagnostic Clinic,clinic,14.829001873072,120.874365732187
Abandon Hospital,hospital,15.1951497228671,120.525605134697
Taguig Social Hygiene Clinic,clinic,14.5283125799295,121.068995870809
San Isidro Health Center,clinic,7.17408815152481,125.71518856784901
Patient's Choice Medical and Industrial Laboratory,clinic,14.5846143264602,121.017484633399
AMOSUP Seaman's Hospital,hospital,10.334819851587199,123.951450480986
Dingalan RHU,hospital,15.388208422282,121.391124563526
Siocon Health Center,clinic,11.0279860611354,124.037196428442
Onco care,clinic,14.63475436833,121.041195444915
Gamez Hospital,hospital,14.2129587280898,121.16427338327699
Westmed Diagnostic Clinic,clinic,14.653575931906099,121.029382493496
Fuentes Dental Clinic,clinic,7.19021409504035,125.455153349117
Saquing's Clinic,clinic,16.3861277230882,121.106835888866
De Castro Midwife's Clinic,clinic,6.176284940077549,125.155488240723
Lacson Health Center,clinic,7.2048520831045,125.44185562736999
Tomas Claudio Health Center,clinic,7.07153053705497,125.60718246485901
"Aventus Medical Center, Inc.",clinic,14.5893049232951,121.061771257006
Mayor Hilarion A. Ramiro Sr. Regional and Teaching Hospital,hospital,8.1696152571653,123.858069374111
Cebu Health Center,clinic,14.6106644433332,121.007085792864
Clinique Alonso Asthetic Cosmetic Surgery,clinic,9.31977506531206,123.307242884055
Dr. Lorenzo B. Principe Clinic and Drugstore,clinic,7.18868364333989,125.450015158652
D4D Medical Clinic,clinic,16.4557020456561,120.569540221285
Med Option,clinic,14.4793751735271,120.98016546680401
Eastern Marikina Dialysis Center,clinic,14.620708226448901,121.103241142052
St. Magdalene Polyclinic,clinic,14.232862646822698,121.13537828082899
Gonzaga Medical and Surgical Clinic,clinic,18.259856831431104,121.994188079987
Unknown,hospital,6.077001380806309,125.133450121804
Skin Care Plus,clinic,13.140740728811,123.747662191138
Unknown,hospital,14.5276425305898,121.15366876702
Lapu-Lapu City Social Hygiene Clinic,clinic,10.3162742202636,123.964761781416
School Clinic,clinic,8.47504242107661,124.62318533758601
Municipal Health Unit,hospital,7.98400178324425,126.03012139669201
Laurente-De Guzman Dental Clinic,clinic,15.1532430568466,120.768305571838
HearthHub Clinic,clinic,10.3265208454361,123.933330650344
Lasam Medical Clinic,clinic,17.6480022911028,121.68009427965201
Herran Laboratory & Medical Clinic,clinic,14.581498018679302,121.01265246621901
Iba-Tunas Center,clinic,14.7531764947554,120.97736088200199
Unknown,hospital,15.4333390197201,120.645480683132
St. Clement Medical Inc.,clinic,14.526674923687501,121.154005719528
Unknown,clinic,11.8824605723343,122.005025629333
Barangka Health Center,clinic,14.6330532610809,121.082339693023
Balubad Health Center,clinic,15.033977794781,120.546288067511
SGDC OB Gyne and Ultrasound Clinic,clinic,15.092310476450601,120.766196936456
Rural Health Center,clinic,10.395015746513302,125.19937705920601
St Therese Hospital,hospital,18.1428830978741,120.584008894905
City Health Office,clinic,17.6227410789566,121.72117524439
Dr Lyn Georgia Dental Clinic,clinic,13.143242643089302,123.734714665306
Unknown,clinic,11.1065998471807,123.114640160173
Health Center,clinic,10.44498119334,123.418680538204
Casano Hospital,hospital,12.040969653601199,125.48590395347
Isidro Mendoza Health Center,clinic,14.592453082308099,121.004560576895
Port Barton clinic,clinic,10.4102477600554,119.180366756108
JL Quiambao Clinic,clinic,15.2130337705732,120.659490699011
Malabon Social Hygiene Clinic,clinic,14.6552013505695,120.96255718371201
Vizcarra Diagnostic Center,clinic,14.5796790618716,120.979810074109
RBG Medical and Dental Clinic,clinic,14.57631783488,120.981668342043
Clark Central Medical Hospital,hospital,15.162401291892,120.555185876824
Anini-y Rural Health Unit,clinic,10.4336684739028,121.927465029422
Santo Niño Health Center,clinic,14.871730133241599,120.50247954766
PHO Conference Room and Supply Area,hospital,16.4501053650881,120.588204037444
Dermatology CLinic,clinic,11.5846740998988,122.754678825472
High Contrast Laboratory,clinic,14.7567888435661,121.053406452915
Daughters of Faith Lying In,hospital,14.6816397171975,121.054114388457
Miraculous Mother Medical Clinic,clinic,14.615428465639901,120.982813645293
Medical Mission Group Hospital And Health Services,hospital,11.582268158411901,122.751232186887
Rural Health Unit Sindangan,clinic,8.232088096088459,122.999588480833
Good Shepherd Hospital,hospital,14.902498423410899,120.84454199868601
Saint Hyacinth Diagnostic Laboratory,clinic,7.06970914949537,125.604370252525
Bago Gallera Health Center,clinic,7.05460294831991,125.51189229571699
Tanudan Hospital,hospital,17.2814178279715,121.230764590401
Aniceto Bulaon Dental Clinic,clinic,15.0935263553249,120.769778775139
ACE Medical Center,hospital,11.2044883224878,125.007839088484
Pandatung Health Center,clinic,14.8246350691566,120.469095433148
Unknown,clinic,9.62116994706369,123.804557963146
Unknown,clinic,7.036700041331611,125.492114021712
Medical and Diabetes Care Clinic,clinic,14.964994899300999,120.634052293431
Ong Multispecialty Clinics,clinic,14.9666606349187,120.913290619972
Unknown,hospital,9.021207231862801,117.650753078336
Asentista Doctors Clinic,clinic,7.92266997280012,123.771139985746
Siquijor Provincial Hospital,hospital,9.21986395295022,123.517261777809
Gravahan Health Center,clinic,7.06554795366486,125.59881749313
Libertad Main Health Center,clinic,8.943469438518118,125.502095778745
Animal Bite Treatment Center (ABTC),clinic,6.228536970089951,124.71915611726601
Ronn Carmel Hospital,hospital,14.657920523778,120.99199543348601
Maternity and Children’s Clinic,clinic,15.655887769070402,120.76780642950399
Heart and Brain Clinic,clinic,16.6019462232853,120.31789243778299
Valdez-Padron Clinic,hospital,14.707997617555002,121.039194349351
Philippine Orthopedic Institute,clinic,14.5586191948721,121.01510098777399
Lourdes Hospital,hospital,13.421735399342802,123.41396622058399
Best Diagnostic Corp,clinic,14.644700669911801,121.052041040888
Cebu Skin Clinic,clinic,10.3090598323831,123.907791997202
Sitio De Asis Clinic,clinic,14.4819649301506,121.046086453055
Accucare Diagnostic Center,clinic,14.875113991371698,120.797480881309
Pikit Birthing Center,clinic,7.057540134829989,124.67694988202601
Good Shepherd Laboratory and Health Diagnostic Services Inc.,clinic,14.6507857639777,121.10647982562
Unknown,clinic,13.864233166955099,120.997187687226
Banaybanay Health Center,clinic,6.963765162324361,126.013322889266
Barangay 76-A Health Center,clinic,7.0591755279581605,125.61345598410801
Community Health Care,clinic,10.4800080770547,123.42183515128299
Jalee Pharmacy Main,hospital,7.4482103320065995,125.805950665259
Ramon Tabiana Memorial District Hospital,hospital,10.869750146092901,122.495936850581
Children's Clinic,clinic,14.966906895233901,120.613019080884
Manangan Medical Clinic,clinic,14.7176404942419,120.95668909712
Multi Speciality Ambulatory,clinic,14.8751653724382,120.234987452588
Mobo Health Center,clinic,12.3363135556328,123.65907326976401
Camod-om Barangay Health Station,clinic,12.2272371674268,122.03618309126699
Dr. J.F. Cadiz Healthy Clinic,clinic,14.640575264807902,121.094280217008
Laxamana Clinic,clinic,15.2161169698366,120.665540337626
Dr. Chiong Clinic,clinic,14.9664122791276,120.633252995145
Surigao Polyclinic,clinic,9.78885763140076,125.49474283800501
Santa Catalina Health Center,clinic,14.924939628053501,120.59248744142201
Ob-Gyne Clinic,clinic,15.216476050568499,120.66714974685499
Unknown,clinic,13.864280692346098,120.997223897048
Amanse Children's Clinic,clinic,13.621871526340302,123.194539730165
"Angeles Health Center,Atimonan Quezon",hospital,13.992412750683801,121.939154683045
Blanco Primary Care Clinic,clinic,7.90852945068931,125.091702292849
Pediatric Clinic,clinic,15.215322197777699,120.66073004721399
Malibay Health Center,clinic,14.5339805904935,121.009326275583
Gusing Norte Health Station,clinic,16.561912744986,120.403905935588
Arenas Health Center,clinic,15.1689340634064,120.686288984561
Acosta,clinic,14.5378893234004,121.001642584944
Tumana Lying In Hospital,hospital,14.653151975243599,121.103099739346
Health Center,clinic,11.5882971775456,125.447917922659
Mimbalot Health Center,clinic,8.17904531733066,124.175814163831
Partido District Hospital,hospital,13.700783959595801,123.518955425164
Talisayan Health Center,clinic,10.804927189158,124.934432727423
Cabaluna Surgical Center,clinic,6.693319787488691,124.671566772351
San Juan City Social Hygiene Clinic,clinic,14.5983755674524,121.024916866943
Unknown,clinic,11.208521694294902,123.021723075457
Nephro Group of Dialysis Center,clinic,14.652808149575401,121.02961157091002
Bancal Sinubli Barangay Health Center,clinic,14.8573176183727,120.59515213226001
Cotabato Provincial Hospital,hospital,7.05730762083596,124.971783493792
Renmar Hospital,hospital,16.6871806231903,121.54281722967501
Sacred Heart Hospital,hospital,10.3039231506613,123.891952463318
Don Bernardo Benedicto Cadiz Emergency Clinic and Birthing Home,clinic,10.957106340967199,123.309354117827
BALOI RHU,clinic,8.115186698355839,124.219676998414
Nephrology Services Inc. Philippines,clinic,14.4853250674948,121.029657671378
Caligayan Medical Clinic and Laboratory,clinic,14.581871767741802,121.044532364387
Megason Diagnostic Clinic,clinic,14.419316155079802,121.047498636101
St. Matilde Clinic,clinic,14.784606117085099,120.93330266525601
Nazareth Health Center,clinic,8.46926812798037,124.64804589476101
AF Holy Spirit Clinic,hospital,14.6866661768926,121.084351936518
Barangay clinic,clinic,6.87062293968933,126.087037452906
Jal Pharmacy,hospital,7.44987355305329,125.802407886244
GOLINGAY GENERAL HOSPITAL,hospital,6.58744872287534,125.40321413173099
Linao West Health Center,clinic,17.65026884154,121.716928134052
Community Hospital Sebaste,hospital,11.5880415294988,122.09470243791999
Bulacan Polymedic Hospital,hospital,14.840883723734601,120.861356347909
Health Center,clinic,14.5737571634605,121.104234565216
Maria Clara Health Center and Lying-in Clinic,clinic,14.618078152871098,120.99076865813801
Unknown,hospital,14.8234374628312,120.952261775863
Santa Monica Health Center,clinic,14.9583307833639,120.606567697649
Lying-in & Health Center,clinic,14.5864919565901,121.041608588922
Julio Cardinal Rosales Hospital,hospital,9.76341159828951,123.534972655395
Mindanao Doctors Hospital and Osias Cancer Center Incorporated,hospital,7.1048716524034,124.838918258552
Paquibato District Hospital,hospital,7.37308207657691,125.497110138918
Valenzuela City Medical Center,hospital,14.689496242680098,120.977746784824
Okyo Dental Clinic,clinic,6.78554268298367,125.213750598225
Likhaan,clinic,14.663147897692198,121.040488179925
San Miguel Health Center,clinic,14.9497782246417,120.550143323875
FPOP Community Health Care Birthing Center and Laboratory,clinic,10.691840730835699,122.568421286112
Unknown,hospital,8.6437300664623,124.829857085945
Unknown,clinic,7.06889099192659,125.616554857531
Medical Clinic,hospital,18.225976089156397,121.558715688339
Ospital ng Lungsod ng San Jose Del Monte,clinic,14.853946081640197,121.057705531053
San Jose Health Center,clinic,15.0034577765836,120.87093485158
LTP Lying-in Clinic,clinic,14.330406793547402,120.957184970511
Ortiz Medical & Skin Clinic,clinic,14.5555090896995,121.001626491689
Dr. Rafael S. Tumbokon Memorial Hospital,hospital,11.705674583559402,122.365794560405
Plaridel Lying In Clinic,clinic,13.9592217552212,122.01150995344801
Palinlang Health Center,clinic,15.1720761874491,120.704898737444
Premiere General Hospital,hospital,15.753260757332301,121.54388122846399
Bohol Saint Joseph Clinic,clinic,9.94982797471556,123.96423296714501
St. John Paul II Medical Clinic,clinic,14.4412710417003,120.911862846586
Manalo's Pediatric and Surgical Clinic,clinic,13.8250096319595,121.394707743314
Bio millenium Diagnostic,clinic,14.608220531824902,120.974486727404
Simeon G. Toribio Memorial Hospital,hospital,9.82021525318223,124.19400255844101
Azagra Health Center,clinic,12.279453658169801,122.628868554314
Cariaga-Uy Medical Clinic,clinic,16.5171855685477,121.179631041548
Mun-Lac Dental Clinic,clinic,15.2142615517501,120.658543543952
Unknown,clinic,14.683099090359,121.078841589552
Tumana Health Center & Lying In,hospital,14.653470571383199,121.10239297726999
Clinica Dentale,clinic,14.9657648609265,120.632428970244
Healthway,clinic,14.416130026045499,121.040747599828
EENT Hospital,hospital,14.8500308946679,120.822695657712
Verallo Memorial Hospital,hospital,11.046555748521099,123.994139094754
ABC Clinic,clinic,14.626400544532098,120.98311983621599
Unknown,clinic,11.200540194636,123.023194853836
Philippine Red Cross - Dasmariñas Branch,clinic,14.3276398434908,120.940271966288
CELESTE LYING-IN CLINIC,clinic,14.6758202456431,120.99003205648701
HealthLab and Medical Services Inc.,clinic,14.5584682367959,121.014318118018
Mendoza - Salvador Maternity & Family Clinic,clinic,14.766245139088301,120.996976463266
Our Lady of All Grace Medical Clinic,clinic,13.7564097894546,121.059706039883
